S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated
4.406719247264253,3.9736462603351703,1.0986122886681098,0.7506859406485378,1.791759469228055,1.3000568012839122,2.5649493574615367,2.9404301144203595,3.295836866004329,2.3621206429605626,3.6888794541139363,2.945350239029016,3.6635616461296463,3.4455535302596,0.0,0.00845563664876762,1.6094379124341003,0.8320702696305738
4.418840607796598,3.770015118706867,1.0986122886681098,0.0,1.791759469228055,2.555693148361014,2.5649493574615367,0.0,3.295836866004329,2.0442738342413644,3.6888794541139363,3.8583173450679222,3.6635616461296463,3.5054849944783304,0.0,0.0,1.6094379124341003,1.6827157574462395
4.418840607796598,4.873012622363136,1.0986122886681098,0.6941530396964605,1.791759469228055,1.6299060833633272,2.5649493574615367,1.975082248510469,3.295836866004329,2.784740107130892,3.6971782569286313,1.6887032782105342,3.6635616461296463,3.90015979239172,0.0,0.0736059303262388,1.6094379124341003,2.0028633948716754
4.418840607796598,2.83109857113405,1.0986122886681098,1.681477730006956,1.791759469228055,2.1638639982942944,2.5649493574615367,3.617858845763434,3.295836866004329,1.5766551774974373,3.7054087560651467,3.9538981117351213,3.6635616461296463,3.3431360995233548,0.0,0.0,1.6094379124341003,1.8804393647101332
4.418840607796598,2.8384442229048505,1.0986122886681098,0.0,1.791759469228055,2.7397572043916076,2.5649493574615367,2.046984339769681,3.295836866004329,3.5218001298139097,3.713572066704308,2.4172921248009858,3.6635616461296463,1.4982319121199794,0.0,0.10657624575264732,1.6094379124341003,1.5222631827971083
4.430816798843313,3.721205250913223,1.0986122886681098,0.6904813804658165,1.791759469228055,1.2661339085909598,2.5649493574615367,6.734901434156043,3.295836866004329,1.3350720700795333,3.7376696182833684,4.325544521466885,3.6635616461296463,3.494480627240531,0.0,0.0,1.6094379124341003,0.0
4.442651256490317,4.052234151868575,1.0986122886681098,0.4528972379683425,1.791759469228055,2.446912535816824,2.5649493574615367,3.206584691834357,3.295836866004329,3.7255626238822357,3.7612001156935624,3.427500324636044,3.6635616461296463,4.431400477116409,0.0,0.0,1.6094379124341003,0.749864920793935
4.454347296253507,3.860921358677167,1.0986122886681098,1.579667246903942,1.791759469228055,1.1935138848086804,2.5649493574615367,4.372242400516599,3.295836866004329,3.454103706704503,3.7612001156935624,2.4892329556313895,3.7612001156935624,4.234562915306052,0.0,0.05347841242141672,1.6094379124341003,0.16092026817137672
4.465908118654584,3.7283757830371167,1.0986122886681098,1.8093162541775152,1.791759469228055,1.0929475668380098,2.5649493574615367,3.6627522352904838,3.295836866004329,2.931445047177214,3.7612001156935624,1.6618982406186567,3.7612001156935624,4.172352361526601,0.0,0.16386708419937504,1.6094379124341003,1.6877190690077162
4.473541743509655,3.9690149089606837,1.0986122886681098,1.6617932075531214,1.8458266904983307,1.3009965401748351,2.5649493574615367,0.5407393852928117,3.295836866004329,1.1699688791768554,3.7689221617874726,4.07782728234332,3.784189633918261,2.2923018970531346,0.0,0.004324670990708283,1.6094379124341003,1.1570463788709597
4.481117537318112,4.025486590427653,1.0986122886681098,1.0323778078511616,1.8971199848858813,0.9660742629204996,2.5649493574615367,2.6544055451182036,3.295836866004329,2.723575642675533,3.7765850345330416,2.6957626359248885,3.8066624897703196,4.047701271309387,0.0,0.0,1.6094379124341003,1.6358920240808088
4.48863636973214,4.891875840625244,1.0986122886681098,0.9640109847540452,1.9459101490553132,1.3082012984588711,2.5649493574615367,0.23070797467044502,3.295836866004329,3.277222770649123,3.784189633918261,2.5198353154986686,3.828641396489095,3.6101631659470765,0.0,0.05851120258566168,1.6094379124341003,0.840403773360319
