S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303
5.786897381366708,5.943420120113496,5.717027701406222,5.775109080618351,5.814130531825066,5.869587857534886,6.311734809152915,5.936925388719475,1.9459101490553132,2.004173792807991,2.833213344056216,2.206200835708936,5.700443573390687,6.177564939812695
5.783825182329737,6.605128985889084,5.720311776607412,5.504975448784261,5.811140992976701,6.079393484556606,6.302618975744905,5.54424170195618,1.9459101490553132,2.0661618809709807,2.9444389791664403,4.429048744028566,5.69035945432406,6.159347513051099
5.7745515455444085,7.488797835517007,5.720311776607412,5.34539323049079,5.811140992976701,5.444471174854328,6.313548046277095,5.751015669354384,1.9459101490553132,1.6805592761373616,2.995732273553991,3.58874132007158,5.680172609017068,5.611519980001976
5.755742213586912,5.552229413939349,5.720311776607412,5.759440250587746,5.811140992976701,6.263794616835399,6.3080984415095305,5.525922958994159,1.791759469228055,3.710376032596983,2.995732273553991,3.4795099091280806,5.631211781821365,6.09010476209686
5.765191102784844,6.289596961419561,5.726847747587197,4.690912535237389,5.811140992976701,5.764894762474726,6.298949246855942,6.070482790650337,1.791759469228055,1.6973931004451088,3.091042453358316,4.396262647288899,5.634789603169249,5.928271574255607
5.765191102784844,5.048969556920658,5.733341276897746,5.064833719572722,5.811140992976701,5.839689238746186,6.298949246855942,5.994163655752813,1.791759469228055,2.3429386626476205,2.772588722239781,4.6702569042353375,5.66988092298052,6.011069343054841
5.75890177387728,5.781925491644522,5.703782474656201,5.893063404448706,5.808142489980444,5.131045433124968,6.278521424165844,6.082792192266624,1.791759469228055,3.3040392018388482,2.302585092994046,3.3507554034077884,5.6131281063880705,6.574162267650256
5.7745515455444085,5.919128663537264,5.717027701406222,5.417806631398139,5.808142489980444,5.895686657267792,6.278521424165844,6.654480678144821,1.791759469228055,2.2563139948724875,2.4849066497880004,3.6164959294449743,5.616771097666572,6.111526599590297
5.765191102784844,6.698292014762424,5.71042701737487,5.307967510477589,5.808142489980444,5.7687654573579525,6.2878585601617845,6.03086602758364,1.791759469228055,2.1414269698006096,2.302585092994046,2.931692239327702,5.616771097666572,5.836163420627524
5.777652323222656,6.345113280840372,5.707110264748875,6.048624031616716,5.755742213586912,6.079353367111839,6.3080984415095305,6.589001709941279,1.791759469228055,0.4283345878192164,2.3978952727983707,4.419542329817199,5.66988092298052,6.577815957172818
5.777652323222656,6.0825658177540385,5.707110264748875,5.866104163268262,5.755742213586912,5.6971409720982145,6.3080984415095305,5.875672637034035,1.791759469228055,0.0,2.302585092994046,2.447267901002375,5.66988092298052,6.3058977636775415
