S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303
5.786897381366708,6.467340760036404,5.717027701406222,5.08162546272846,5.814130531825066,5.673298063268191,6.311734809152915,6.700360953143019,1.9459101490553132,1.6101871563038692,2.833213344056216,3.134411528815237,5.700443573390687,5.111190082252424
5.783825182329737,5.354272611129433,5.720311776607412,5.454057990254207,5.811140992976701,5.6773666964740155,6.302618975744905,5.8718482992829175,1.9459101490553132,0.47380487509144675,2.9444389791664403,4.386925951718505,5.69035945432406,5.744148275806932
5.7745515455444085,4.994848958360115,5.720311776607412,5.929644646285226,5.811140992976701,4.964017465376421,6.313548046277095,6.319805502468794,1.9459101490553132,2.5802684960887174,2.995732273553991,4.156627795157335,5.680172609017068,5.890936469089273
5.755742213586912,6.056099226591167,5.720311776607412,5.85958732189589,5.811140992976701,5.200409679505595,6.3080984415095305,6.57253597467542,1.791759469228055,3.293316516136428,2.995732273553991,5.311955706116087,5.631211781821365,5.1478807409244665
5.765191102784844,5.93787392577249,5.726847747587197,5.933054108229763,5.811140992976701,6.438310715359501,6.298949246855942,6.975570372214381,1.791759469228055,1.2794189942942549,3.091042453358316,5.051545933121341,5.634789603169249,6.0336935614672145
5.765191102784844,6.226315830261865,5.733341276897746,5.590731103833365,5.811140992976701,5.466091590726792,6.298949246855942,6.585623473307668,1.791759469228055,2.095008251120738,2.772588722239781,2.4616914374209564,5.66988092298052,4.741817155881467
5.75890177387728,5.887733469464828,5.703782474656201,5.669694794604547,5.808142489980444,4.909916407771687,6.278521424165844,6.292137298537561,1.791759469228055,1.962871503923645,2.302585092994046,3.1132938917139312,5.6131281063880705,5.139192452586868
5.7745515455444085,5.59011857367681,5.717027701406222,5.012706669426805,5.808142489980444,6.134620752205868,6.278521424165844,6.1299165318666775,1.791759469228055,1.5111343445602756,2.4849066497880004,5.135345990144637,5.616771097666572,5.544307075775615
5.765191102784844,5.840363262496249,5.71042701737487,5.281805015233641,5.808142489980444,5.266323458899062,6.2878585601617845,6.189588403673126,1.791759469228055,3.293609960787314,2.302585092994046,4.147377398601398,5.616771097666572,5.627602593071364
5.777652323222656,5.519879130175649,5.707110264748875,6.4868647518041405,5.755742213586912,5.009637642882187,6.3080984415095305,7.101763757966318,1.791759469228055,1.351719775533759,2.3978952727983707,3.7168568101866217,5.66988092298052,5.501191341756711
5.777652323222656,5.436154830976673,5.707110264748875,5.778699040246993,5.755742213586912,5.708251620861205,6.3080984415095305,5.0055994217745585,1.791759469228055,1.8472378893520118,2.302585092994046,3.061508958725868,5.66988092298052,7.103681428540426
