S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.583496308781699,5.905965091877481,5.147494476813453,5.406354149356674,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303
5.575949103146316,6.214235228357674,5.159055299214529,5.522151620221567,5.170483995038151,5.759102144825774,5.948034989180646,6.1584493252869255,1.9459101490553132,3.4360369959370516,2.4849066497880004,4.211106304890738,6.059123195581797,5.862778721089107
5.572154032177765,5.889082218922686,5.170483995038151,4.925136316861799,5.176149732573829,5.831135763009034,5.953243334287785,5.999114566541313,1.9459101490553132,2.9107166993074127,2.3978952727983707,4.486666335082398,6.0844994130751715,6.43367523447418
5.796057750765372,5.76437705999411,5.768320995793772,4.452656368930481,5.817111159963204,5.850988072116289,6.313548046277095,6.617075348753954,1.9459101490553132,2.5126740231322158,2.70805020110221,3.640114364216746,6.293419278846481,7.013616415668703
5.796057750765372,5.711852934790478,5.720311776607412,5.566298010223548,5.814130531825066,6.136455740804008,6.274762021241939,6.703554245176127,1.9459101490553132,1.6692155886615199,2.70805020110221,3.55383988896841,5.700443573390687,5.90997375964649
5.84354441703136,5.375367204352802,5.726847747587197,5.17318773648424,5.814130531825066,5.704663620952355,6.272877006546167,6.715228728596346,1.9459101490553132,2.98347079717984,2.8903717578961645,4.209262366744161,5.707110264748875,5.657719184538645
5.8377304471659395,5.485957855242704,5.726847747587197,4.2073122546662445,5.814130531825066,6.2867252054401455,6.269096283706261,7.212463750857145,1.9459101490553132,1.9610683092503762,2.5649493574615367,3.294025066257732,5.697093486505405,5.927056296792989
5.834810737062605,6.2396355321146615,5.739792912179234,4.938865684243772,5.817111159963204,5.647546634746669,6.285998094508865,6.699663684272467,1.9459101490553132,2.8793982151372335,2.302585092994046,4.262042524013089,5.697093486505405,5.055882559856289
5.834810737062605,5.785323109227925,5.7430031878094825,5.349348474292455,5.817111159963204,5.578332341075669,6.306275286948016,5.831072591451005,1.9459101490553132,2.0909887736347925,2.6390573296152584,3.8488857177083684,5.723585101952381,6.5710815940633625
5.8377304471659395,5.620425963529056,5.723585101952381,5.517673791561076,5.820082930352362,5.523634999173158,6.333279628139691,5.771564176561039,1.9459101490553132,1.2582081576437716,2.0794415416798357,3.4355938954723833,5.703782474656201,5.757724421148462
