,Actual_last_5_vals,Mean_Simulation,Simulated_5,Simulated_18,Simulated_24,Simulated_26,Simulated_2,Simulated_3,Simulated_22,Simulated_29,Simulated_12,Simulated_13,Simulated_16,Simulated_17,Simulated_21,Simulated_8,Simulated_28,Simulated_0,Simulated_1,Simulated_19,Simulated_20,Simulated_14,Simulated_9,Simulated_25,Simulated_23,Simulated_4,Simulated_7,Simulated_15,Simulated_11,Simulated_6,Simulated_27,Simulated_10
0,30189.266666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30268.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,30348.13333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30427.566666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74,29925.74
6,,30227.19,29709.21,30283.09,28896.55,34524.94,33553.02,29784.47,26950.03,32086.2,29556.72,27889.76,31421.75,31488.78,29045.91,33335.86,33977.03,28208.02,26175.3,27139.61,30770.98,32199.78,29052.43,27164.22,26326.96,33617.39,29186.98,36694.49,24827.72,31471.56,28093.73,33383.11
7,,29471.11,29218.61,29550.2,31544.86,30539.58,29670.71,27056.18,29892.78,26055.61,29222.8,30735.06,34188.66,30503.94,32095.96,28005.89,31654.77,31513.16,29594.1,28489.69,28932.16,27721.01,25280.32,26468.04,26654.35,32793.86,25140.68,28447.74,28519.36,30307.41,32513.44,31822.33
8,,30030.16,31024.44,29681.4,31638.51,29117.49,29449.44,29383.18,31713.71,29957.88,28479.4,27966.8,29487.06,31702.01,28434.29,31564.18,31455.77,33995.17,29104.54,30121.04,33258.76,31338.99,25167.22,28860.47,28235.26,27573.21,31903.33,29169.16,32356.25,29192.68,24187.18,35386.13
9,,30068.86,28176.94,30030.47,31177.08,29884.57,29944.18,31234.67,25861.04,31089.01,26924.15,28206.77,29615.27,29548.8,28912.22,28901.24,31872.22,32584.93,31795.87,30654.87,33690.78,31018.84,32066.66,26419.35,28054.58,29349.14,34351.58,33128.66,30561.86,30974.22,28721.92,27313.85
10,,30079.94,29341.3,33003.46,29053.22,30119.68,30788.29,31335.67,28176.01,30864.87,30054.71,33887.78,29191.64,25684.44,33908.67,27582.1,31396.06,29582.87,32310.47,32678.74,29231.61,29484.0,28966.03,29910.07,31410.16,27115.54,27721.99,28677.36,29330.19,32069.91,27985.14,31536.26
11,,29874.32,30764.97,32775.1,33684.53,27795.41,28755.73,31741.57,29191.42,31074.63,26860.66,28995.65,31010.57,31977.38,24177.13,30027.88,30877.78,32182.82,29996.22,29077.01,27517.46,33026.26,30816.42,31868.36,30096.06,30533.73,28838.32,28511.29,32875.88,26263.45,28043.54,26872.46
12,,29476.94,26279.14,29220.57,29637.86,30312.49,27294.73,30220.91,27504.55,31887.1,33354.84,30445.44,33289.59,33126.88,29951.44,26147.74,30511.75,27261.09,29115.94,33177.92,30856.95,25445.19,27223.07,29886.0,26259.81,32356.73,26427.19,31500.69,32679.72,22954.49,27522.01,32456.36
13,,30301.09,29890.9,26272.68,34402.32,27284.77,31613.91,33496.05,28728.61,28235.9,34111.09,30202.18,30726.12,30386.21,32181.6,31183.96,28361.45,30795.79,29141.87,33250.14,27988.54,29012.56,30356.95,31168.79,28345.49,31894.36,26111.29,31234.6,27165.64,27922.3,29933.76,37632.96
14,,29444.1,30847.27,27761.42,29912.2,26689.25,27542.04,31163.14,30406.8,28279.76,27871.02,26804.61,32182.02,31437.45,29392.65,26210.99,30337.79,31946.78,31458.47,30833.56,32090.76,28054.6,26698.12,26101.61,28404.89,30111.28,29430.44,27895.39,34253.36,27636.42,31555.79,30013.07
15,,29216.42,28879.85,27601.48,29667.22,28376.05,25021.25,33374.62,30153.59,31599.64,28838.13,30661.26,30978.05,25711.71,28522.89,26540.93,24128.1,32600.36,33539.29,33349.95,27437.92,26432.93,29628.38,26331.75,25988.21,27472.02,28341.62,35865.19,27837.19,32536.07,31601.48,27475.62
16,,29124.6,31104.52,30609.95,29577.44,29951.06,27454.21,29047.01,28591.58,27303.73,28084.88,31517.6,31434.71,29363.31,31423.36,27498.47,30622.59,29079.18,23946.95,27084.82,25928.07,32618.35,25449.95,26113.92,26988.21,33905.84,26291.37,30230.24,27902.35,25391.17,34098.88,35124.14
17,MAE,,1051.14,1284.52,1382.65,1404.62,1443.37,1473.93,1512.9,1516.33,1611.01,1646.51,1665.06,1704.73,1790.28,1806.14,1828.04,1832.54,1851.25,1862.9,1871.06,1893.03,1952.05,1963.65,1971.22,2098.28,2156.81,2203.12,2222.55,2265.53,2340.38,3058.08
