,Actual_last_5_vals,Mean_Simulation,Simulated_26,Simulated_38,Simulated_37,Simulated_3,Simulated_47,Simulated_40,Simulated_21,Simulated_20,Simulated_15,Simulated_39,Simulated_27,Simulated_8,Simulated_25,Simulated_4,Simulated_7,Simulated_14,Simulated_31,Simulated_1,Simulated_45,Simulated_10,Simulated_44,Simulated_2,Simulated_0,Simulated_33,Simulated_42,Simulated_12,Simulated_5,Simulated_24,Simulated_32,Simulated_16,Simulated_35,Simulated_29,Simulated_22,Simulated_11,Simulated_30,Simulated_36,Simulated_13,Simulated_34,Simulated_28,Simulated_18,Simulated_6,Simulated_46,Simulated_9,Simulated_41,Simulated_17,Simulated_48,Simulated_49,Simulated_43,Simulated_23,Simulated_19
0,76147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,77231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,81133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57
6,,83291.89,81642.82,82791.69,85479.57,80720.7,80296.11,82674.23,87031.73,85655.88,86953.44,88245.76,85482.5,77757.61,83999.15,84079.87,78201.07,82528.55,84943.85,76758.79,86453.8,72745.69,83101.69,84090.45,84385.7,84507.75,81198.16,86422.04,93072.77,85900.3,75791.24,79056.97,86278.19,78843.35,90801.33,86105.21,85043.91,86119.88,78210.86,85419.49,87767.66,74115.71,83313.95,85962.15,81932.93,71525.76,94016.42,74254.6,81923.72,76245.17,86935.31,97808.99
7,,82862.37,77921.85,87269.81,78340.72,84658.24,80865.43,81556.52,80894.87,81763.37,81242.59,78480.85,81718.55,87523.8,83857.88,83542.08,83389.1,83954.97,82633.66,81959.54,80800.96,83230.65,80175.91,89831.45,88467.87,84031.02,86638.62,76370.54,84555.48,75687.23,83996.19,88661.26,84004.87,90661.42,75812.15,83545.13,80769.82,76320.94,92543.39,89122.3,88075.68,82226.72,85418.95,75652.8,81520.9,78563.83,76769.93,82361.46,90554.4,71851.13,77861.22,95460.42
8,,83764.2,82552.01,86504.71,79582.7,82416.91,81536.68,87321.59,84995.63,90225.16,83352.0,81818.25,81814.42,89750.25,80484.62,78449.82,85048.61,93193.44,73962.45,86265.06,89523.37,85994.9,74904.68,85228.07,78207.11,76870.69,85570.19,83150.52,75673.36,80695.19,81759.68,85876.91,91164.24,87044.59,79473.75,89942.04,76111.91,82447.11,90032.74,85779.67,83823.35,75072.86,70334.05,90127.81,91175.48,77734.87,84910.67,80905.97,97212.29,81920.02,89429.99,90837.55
9,,83031.96,77741.19,77278.04,84688.17,75331.56,90125.5,77637.16,92340.56,84535.05,90456.83,82531.19,78466.36,85019.34,89653.37,78390.12,77513.51,83597.84,83643.26,80732.81,88716.46,78465.17,71728.33,92294.14,88058.71,89443.47,80561.57,71819.83,85855.64,89446.34,77630.84,83141.04,87203.62,85541.04,81509.55,93866.09,70882.09,81035.74,86040.78,76875.42,80410.36,78212.62,77874.44,87178.33,86854.43,78071.42,95183.1,78894.14,89852.95,71903.7,84908.64,92456.21
