,Actual_last_5_vals,Mean_Simulation,Simulated_17,Simulated_21,Simulated_40,Simulated_5,Simulated_27,Simulated_30,Simulated_19,Simulated_32,Simulated_41,Simulated_1,Simulated_26,Simulated_3,Simulated_49,Simulated_39,Simulated_35,Simulated_13,Simulated_48,Simulated_22,Simulated_2,Simulated_10,Simulated_25,Simulated_37,Simulated_42,Simulated_33,Simulated_28,Simulated_11,Simulated_0,Simulated_34,Simulated_46,Simulated_38,Simulated_9,Simulated_20,Simulated_44,Simulated_43,Simulated_6,Simulated_8,Simulated_12,Simulated_18,Simulated_14,Simulated_45,Simulated_47,Simulated_24,Simulated_23,Simulated_31,Simulated_29,Simulated_16,Simulated_4,Simulated_15,Simulated_36,Simulated_7
0,76147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,76510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,75578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,77231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,81133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57,83052.57
6,,83349.65,83442.08,81354.89,84547.11,75548.79,84423.71,81633.44,86246.43,83251.31,80567.78,81785.83,85149.85,87655.25,80260.62,78687.96,83251.13,85234.2,85540.53,84200.16,80094.96,78915.11,82670.21,88442.99,87099.56,83917.97,85230.24,91719.71,89860.67,85564.6,77898.83,79280.11,87826.62,89640.37,76389.09,80924.72,87041.77,84037.69,77351.63,84351.15,90907.65,87013.15,90274.19,91765.21,75092.08,73955.91,76950.21,82164.8,82257.45,82083.17,75357.36,88622.19
7,,83615.93,81983.98,83334.87,82498.7,84145.0,85995.9,83673.92,84499.21,85492.72,84623.52,86621.07,78430.01,84237.9,85975.46,84974.51,74795.41,80932.3,81038.86,81582.22,88921.78,83001.18,77349.14,82264.36,74694.61,79510.23,84352.68,81055.66,81650.66,86919.97,84803.72,87997.92,88625.64,88555.22,76160.21,76720.77,80026.35,81363.1,81607.45,90461.7,88566.02,91519.73,81571.86,79569.1,90609.14,80842.88,84843.64,94074.39,71688.56,76868.64,92794.63,96970.14
8,,83072.7,85264.96,85274.51,77464.16,83466.76,83265.03,84667.35,80721.99,81576.74,78590.34,83246.3,79024.01,81430.12,84650.28,82960.11,78243.86,80954.86,83005.42,83201.59,88379.87,77775.35,83576.57,84840.48,84676.92,91064.99,87672.4,76293.91,85175.54,82752.32,89914.17,83858.56,78282.69,89187.99,84365.89,77896.56,83636.62,76653.64,94726.41,74866.38,82371.89,78390.27,73858.99,70292.4,77865.81,89159.47,97848.84,91909.49,85354.4,72583.27,91235.71,90158.95
9,,83131.14,81060.92,80556.79,81374.64,82605.66,77867.04,85294.55,84432.18,87411.04,85629.23,89069.86,80946.14,82472.43,83856.63,78195.04,82734.74,77603.67,87054.83,72691.39,82923.31,85855.24,80299.09,78765.47,79844.33,88018.21,92691.42,84062.49,84862.15,91911.88,83985.71,89830.8,77957.17,82517.29,88184.59,78714.18,91267.57,87784.15,86261.87,78282.56,75579.91,80464.08,79311.71,83105.15,86937.45,80775.16,81026.01,91295.88,72458.69,76144.25,86736.99,87845.67
10,,83942.21,84217.94,84605.82,83958.82,84490.26,85069.43,78694.73,87294.06,79795.51,82056.8,81149.97,84228.89,90436.26,77704.6,86863.02,83915.65,81965.05,90673.12,86263.02,82003.47,80556.77,77039.13,79188.17,84763.39,85294.83,81400.04,83145.19,76775.89,89242.97,77948.64,79480.95,85440.16,87143.01,84466.54,86936.41,90127.06,75079.99,83772.17,86269.89,86654.73,90213.2,80523.76,82215.27,81190.44,92287.84,88974.43,88640.32,76329.66,75704.78,92083.99,92834.27
11,MAE,,1043.77,1285.93,1616.06,1632.92,1672.95,1796.62,1797.28,1982.95,2109.22,2245.59,2251.08,2287.15,2331.54,2331.63,2361.81,2365.11,2581.64,2628.94,2669.05,2742.7,2864.2,2888.73,3063.91,3151.0,3219.92,3239.58,3246.08,3320.15,3388.04,3399.72,3491.44,3526.66,3547.87,3651.23,3694.48,3812.53,3826.83,3871.64,3912.11,4197.96,4236.7,4499.27,4502.62,4825.86,4923.44,5557.16,5597.71,5621.25,6180.27,6553.27
