Index,Lower,Upper,Predicted,Actual
249,30643.2,32973.45,31815.12,32028
250,30469.5,33218.46,31797.17,32198
251,30247.99,33480.01,31800.97,32552
252,30066.89,33578.65,31751.54,33004
253,29741.5,33741.7,31728.94,33562
254,29606.66,33817.47,31745.68,33527
255,29426.5,34026.5,31755.52,33847
256,29445.85,34151.97,31814.79,33863
257,29318.47,34183.91,31820.55,33926
258,29195.46,34419.95,31795.82,33928
259,29080.97,34481.82,31823.58,34020
260,28920.92,34513.25,31743.41,34301
261,28771.38,34617.15,31813.51,34276
262,28737.03,34703.59,31726.01,34448
263,28612.27,34901.39,31729.65,34421
264,28439.22,34844.87,31754.31,34620
265,28336.2,35070.63,31740.04,34622
266,28220.7,35177.08,31747.99,34730
267,28282.63,35145.43,31781.61,34929
268,28094.1,35468.63,31750.07,34994
269,27990.99,35597.22,31689.51,35964
270,27806.91,35675.22,31644.88,36198
271,27763.58,35740.29,31625.39,36299
272,27698.74,35740.37,31576.59,36529
273,27604.24,35930.91,31683.21,36561
274,27633.0,35811.08,31661.74,36630
275,27586.43,35905.36,31667.85,36660
276,27544.01,36087.61,31623.22,36665
277,27343.84,36108.55,31627.97,36475
278,27252.24,36249.5,31642.25,36903
279,27316.08,36367.15,31619.28,37077
280,27311.88,36453.79,31671.68,37043
281,27071.27,36537.67,31741.24,37013
282,27186.87,36414.68,31617.15,37181
283,27023.33,36462.15,31644.03,37197
284,27100.34,36482.32,31684.11,37181
285,26831.29,36724.64,31692.78,37261
286,26854.54,36630.78,31709.66,37527
287,26656.45,36782.03,31768.99,37452
288,26703.84,36753.25,31726.96,37949
289,26505.32,36884.14,31732.27,37818
290,26582.94,36905.86,31673.99,38316
291,26444.96,37094.26,31716.14,38231
292,26326.35,37054.05,31714.54,39076
293,26338.94,37024.08,31751.53,39266
294,26265.04,37065.97,31772.15,39411
295,26197.95,36950.76,31778.33,39408
296,26048.74,37066.53,31723.3,39435
297,25915.58,37106.51,31724.84,39453
298,26140.96,37206.25,31664.58,39482
299,26035.6,37341.11,31672.57,39251
300,25951.06,37173.18,31674.26,39669
301,25816.27,37397.05,31572.0,39667
302,25860.13,37292.0,31674.86,39756
303,25728.48,37499.88,31695.27,39851
304,25697.68,37643.86,31675.8,40200
305,25662.16,37791.28,31784.2,40800
306,25765.94,37683.78,31761.49,40989
307,25506.63,37874.41,31791.05,40991
308,25753.19,37941.89,31770.34,41103
309,25507.94,37897.22,31770.2,42313
310,25583.17,37797.82,31780.75,42910
