Index,Lower,Upper,Predicted,Actual
342,22193.43,23704.57,22971.67,23042
343,22013.19,23841.26,22960.44,23047
344,21935.81,23971.94,22984.15,23057
345,21789.31,24112.23,22993.88,23077
346,21713.84,24136.79,22983.29,23236
347,21638.78,24285.98,23005.09,23199
348,21506.71,24304.15,23011.78,23185
349,21439.06,24472.16,23001.39,23135
350,21421.6,24513.08,23051.35,23173
351,21352.9,24585.86,23019.94,23173
352,21356.69,24704.98,23025.29,23175
353,21247.6,24768.04,23029.33,25387
354,21162.28,24828.76,23055.27,24744
355,21064.74,24827.57,23052.06,24746
356,21054.69,24888.45,23051.46,24746
357,20976.42,24975.58,23041.3,24751
358,20978.02,25029.78,23047.59,24845
359,20887.92,25113.41,23033.01,25095
360,20778.0,25128.58,23037.22,25101
361,20737.61,25189.36,22992.15,25090
362,20627.73,25262.41,23018.9,24382
363,20643.81,25299.14,23026.99,24384
364,20508.52,25382.5,23025.03,25124
365,20464.71,25309.36,22997.94,24748
366,20434.16,25366.78,22992.36,24788
367,20359.64,25508.28,23016.8,24544
368,20392.87,25541.27,23028.96,24549
369,20304.93,25546.58,23026.8,24569
370,20280.74,25679.85,23037.23,24569
371,20227.83,25726.99,23048.03,24570
372,20204.5,25754.07,23046.34,24570
373,20050.29,25785.16,23087.45,24570
374,20045.43,26001.69,23071.39,24620
375,20016.65,25961.29,23127.57,24620
376,19928.15,25996.72,23103.65,25297
377,19911.93,26009.4,23102.19,25030
378,19871.36,26026.82,23140.17,24950
379,19831.1,26055.97,23057.02,25639
380,19830.97,26059.41,23056.7,25590
381,19732.18,26053.79,23082.26,25752
382,19767.17,26230.72,23092.25,25748
383,19681.37,26287.54,23101.81,25746
384,19560.3,26325.01,23126.19,25043
385,19469.34,26281.22,23128.01,25048
386,19424.53,26380.73,23127.95,25172
387,19388.45,26365.33,23136.81,25540
388,19505.07,26518.53,23096.48,25630
389,19467.03,26499.24,23119.07,25370
390,19440.06,26538.58,23119.36,25380
391,19433.89,26658.25,23175.72,25502
392,19439.91,26720.88,23153.06,25504
393,19441.37,26736.53,23147.42,25568
394,19336.4,26758.15,23131.01,25578
395,19216.7,26901.27,23102.38,25672
396,19339.6,26924.23,23075.98,25252
397,19264.78,26903.05,23081.11,25252
398,19145.87,26961.14,23133.49,25262
399,19178.76,27066.91,23108.59,25252
400,19267.24,27165.3,23113.57,25255
401,19068.64,27189.59,23059.58,25790
402,19084.44,27240.68,23071.71,25800
403,19084.43,27324.94,23037.51,25842
404,19057.78,27315.39,23087.74,25772
405,19023.53,27364.13,23072.88,25535
406,19013.09,27369.64,22999.72,25985
407,18984.39,27515.2,23038.85,26624
408,18935.88,27504.9,23066.51,26617
409,18969.93,27514.55,23063.11,26652
410,18765.42,27559.19,23097.11,26667
411,18783.46,27581.62,23080.53,27207
412,18670.96,27770.46,23035.22,26972
413,18740.21,27742.73,23050.01,26967
414,18665.52,27698.66,23148.24,26904
415,18550.82,27650.37,23058.54,26895
416,18516.83,27819.5,23067.0,26910
417,18569.95,27894.05,23106.8,27525
418,18532.87,27791.49,23122.73,27530
419,18546.1,27766.99,23094.28,27570
420,18573.57,27774.14,23143.11,27595
421,18522.16,27773.44,23162.38,27635
422,18449.48,27787.12,23127.21,27645
423,18398.35,27875.97,23158.39,27648
424,18464.09,27849.94,23150.66,27800
425,18467.72,27913.07,23156.92,29240
426,18493.97,27943.79,23223.85,29330
427,18559.16,27896.32,23161.14,29340
