Index,Lower,Upper
919,220698.17,229493.73
920,219525.5,230227.49
921,218543.41,231136.07
922,217974.11,231937.26
923,217411.54,232659.97
924,216713.78,233232.83
925,216025.67,234055.71
926,215846.57,234748.03
927,215217.14,235069.71
928,215349.65,236019.73
929,214954.13,236526.75
930,214320.02,236756.95
931,213955.42,236823.78
932,213527.53,237136.4
933,213247.59,237949.54
934,212635.93,238479.07
935,211859.39,237936.55
936,211466.06,238839.85
937,211216.9,239111.1
938,211081.56,239286.4
939,210552.93,240117.68
940,209942.32,240234.1
941,209357.63,240461.07
942,209079.97,240558.3
943,208874.42,241385.38
944,208523.98,241254.95
945,207886.43,241237.35
946,207882.68,241872.66
947,207000.58,241950.45
948,207160.4,242436.57
949,207349.94,242772.51
950,207168.47,242490.9
951,206945.33,243083.22
952,206093.08,243523.29
953,206124.14,243726.81
954,205987.58,244339.88
955,205951.31,244535.25
956,205950.1,245119.67
957,205600.51,245207.87
958,205904.55,245898.11
959,205920.24,246362.61
960,205455.18,246526.48
961,204971.31,246529.68
962,204296.41,247445.52
963,204761.05,247592.82
964,204746.96,247272.79
965,204617.62,248334.46
966,204297.38,247542.01
967,203609.5,248371.83
968,203653.12,248686.94
969,203272.27,248324.08
970,202925.87,248464.2
971,202494.66,248180.49
972,202514.56,248945.27
973,201811.13,248983.12
974,202406.62,248579.59
975,202255.23,248319.37
976,202988.74,249139.58
977,201844.78,249388.78
978,202386.39,249483.6
979,201372.98,249350.99
980,201008.43,250055.83
981,200587.96,249309.04
982,200441.39,249712.92
983,199660.43,250177.3
984,199840.55,251009.55
985,200113.02,250556.67
986,200445.01,251216.11
987,200199.96,251510.3
988,199775.85,252243.08
989,199001.83,251620.92
990,199311.42,251852.56
991,199016.68,252501.01
992,199101.44,252046.46
993,199293.32,252273.36
994,199131.99,252215.87
995,198035.15,251824.36
996,198172.68,252524.87
997,197756.0,253283.16
998,197227.78,252244.77
999,196750.95,253401.36
1000,197345.68,253231.66
1001,197213.93,253465.66
1002,196824.83,254141.25
1003,197055.07,254745.23
1004,197326.96,254570.42
1005,197152.62,255002.81
1006,197400.97,255472.84
1007,197418.68,255920.72
1008,197146.88,255873.92
1009,196497.44,255972.1
1010,195945.09,255778.72
1011,195649.66,256402.55
1012,195507.12,256544.68
1013,195179.4,256229.65
1014,195966.1,256299.25
1015,194851.16,255381.76
1016,194709.3,254923.23
1017,195209.36,255066.31
1018,194340.18,255699.8
1019,194890.91,256142.72
1020,194056.53,255959.9
1021,193840.72,257703.8
1022,193948.19,257862.05
1023,193873.23,257721.57
1024,193343.13,258345.94
1025,193095.92,258543.4
1026,193590.25,258943.64
1027,192740.31,258314.62
1028,192713.21,258712.69
1029,193658.49,259408.15
1030,193069.54,259503.81
1031,193167.0,259265.38
1032,193397.41,259433.66
1033,193297.96,258772.38
1034,192410.49,259039.92
1035,192721.97,259623.29
1036,193728.89,259696.28
1037,192391.31,259364.46
1038,192119.03,260333.21
1039,191321.86,260168.45
1040,190640.87,260814.63
1041,189912.26,260655.45
1042,190176.59,260654.96
1043,189645.13,260588.44
1044,189940.17,260774.94
1045,189533.13,261514.83
1046,189176.82,262032.25
1047,189019.86,261848.69
1048,189379.01,261526.62
1049,189205.65,262303.05
1050,189197.47,263033.3
1051,189413.6,262543.44
1052,189163.66,264859.28
1053,189835.96,264106.27
1054,189102.63,264699.08
1055,189808.68,263616.72
1056,190255.76,263454.55
1057,190464.86,263965.84
1058,189594.42,264611.45
1059,189293.67,264687.88
1060,187904.08,263783.02
1061,188517.49,263091.72
1062,188316.59,263660.64
1063,188118.56,263840.53
1064,188122.6,263861.86
1065,187599.72,263934.63
1066,187113.38,264477.18
1067,188128.52,264231.95
1068,188125.7,264179.64
1069,188184.76,264478.85
1070,187767.21,265154.45
1071,187844.91,265507.41
1072,187425.89,265432.01
1073,187049.93,265409.96
1074,185693.07,265568.0
1075,187153.85,264617.44
1076,185818.91,264158.2
1077,186557.34,264857.44
1078,186403.26,264225.01
1079,186581.2,264882.37
1080,185211.4,265102.15
1081,185233.12,264153.56
1082,184321.37,265349.8
1083,183561.52,264160.63
1084,183901.65,264527.98
1085,184036.0,264473.05
1086,184977.97,265035.97
1087,185042.56,265131.34
1088,185082.55,266300.77
1089,184928.32,266181.64
1090,183974.53,266207.29
1091,184123.83,265698.53
1092,183747.39,265346.03
1093,183458.62,265666.24
