Index,Lower,Upper
533,66846.1,73511.27
534,66094.71,74484.06
535,65460.7,75192.22
536,64706.4,75744.64
537,64284.36,76402.19
538,63731.35,76710.57
539,63085.85,76716.04
540,62788.47,77182.2
541,62603.01,77303.28
542,61882.5,77927.39
543,61591.96,78052.7
544,61222.35,78667.2
545,60930.59,79048.0
546,60848.66,79590.35
547,60352.92,79736.57
548,60036.32,79585.62
549,59781.41,80001.46
550,59640.01,80005.11
551,58992.55,80555.33
552,58556.03,80698.84
553,58155.52,81176.79
554,58156.86,80774.19
555,58106.73,81095.51
556,58042.32,81301.38
557,57804.0,81504.49
558,57582.37,81686.91
559,57446.53,81972.13
560,56877.12,81695.96
561,56758.8,82316.35
562,56305.15,82583.45
563,56525.83,83135.19
564,56518.21,83376.59
565,56511.38,83600.06
566,56357.31,83207.99
567,55718.88,83836.46
568,55298.8,83902.93
569,54890.62,84194.85
570,55064.74,84440.78
571,54556.32,84544.77
572,54457.76,84542.78
573,54669.08,84668.08
574,54099.15,85219.72
575,53899.13,84907.78
576,53287.91,84789.16
577,53537.89,85277.63
578,53039.43,84965.26
579,52685.52,85327.97
580,52388.68,85740.49
581,51891.85,85721.77
582,51808.55,85569.86
583,52209.48,85567.21
584,52098.4,85713.77
585,51455.88,85812.31
586,51081.34,86337.99
587,50562.74,86416.42
588,50320.34,85691.28
589,51058.9,86262.8
590,51181.49,86822.07
591,50928.99,86688.6
592,51343.72,87042.46
593,50885.72,87481.41
594,51048.66,87611.83
595,50470.13,87877.51
596,50517.08,88191.2
597,49235.23,88320.66
598,49982.84,87928.36
599,50429.96,88081.96
600,50375.75,88447.12
601,50491.03,88417.42
602,50029.97,88543.28
603,49616.73,88837.61
604,48917.78,89159.64
605,48690.74,88907.87
606,47955.2,88587.3
607,48439.48,89503.62
608,48317.98,89238.63
609,48668.47,89021.28
610,48639.52,89665.95
611,48978.51,89782.18
612,48389.25,89591.44
613,49053.02,89757.44
614,48591.24,89912.3
615,48638.14,89776.07
616,48583.64,89327.29
617,48717.49,89570.65
618,48083.9,90158.66
619,48601.07,90119.22
620,48212.79,90510.33
621,47769.7,91305.64
622,47953.51,91300.88
623,47924.55,91619.82
624,48173.02,91567.37
625,47895.36,91938.88
626,47748.28,91725.85
627,47796.79,91393.14
628,47284.36,92238.16
629,47181.29,91818.01
630,46836.77,92522.14
631,47327.27,93003.17
632,46475.04,92664.99
633,46900.05,92867.27
634,46910.05,92617.51
635,46420.43,92886.47
636,47512.15,92851.36
637,46713.72,93336.95
638,46003.44,93312.15
639,46532.31,93902.05
640,46316.55,94004.35
641,45939.38,93387.66
642,45465.89,93507.36
643,45905.38,93532.41
644,46235.64,93846.81
645,46158.12,93978.65
646,46116.82,94272.8
647,46295.98,94312.08
648,46032.04,93958.13
649,45922.24,94202.62
650,46322.53,94569.44
651,46497.45,95024.71
652,45368.88,94691.32
653,44773.58,95296.52
654,45190.98,94679.91
655,45573.51,94948.63
656,45120.09,96035.94
657,45761.39,95419.58
658,44848.56,95861.14
659,45481.78,96032.32
660,44726.14,95956.88
661,44352.14,95854.14
662,44423.08,96025.04
663,44143.15,95879.33
664,44203.71,95959.99
665,43770.22,96031.38
