Index,Lower,Upper,Predicted,Actual
281,5733.59,19295.2,12357.25,12348
282,5387.37,18913.36,12479.9,12379
283,5175.27,19151.98,12208.67,12416
284,5192.68,19975.07,12291.08,12455
285,4780.18,19782.13,12407.48,12801
286,4475.02,19421.25,12129.81,12933
287,4102.34,20435.86,12195.32,13176
288,4293.95,20588.44,12428.56,13199
289,3775.45,20568.3,12259.69,13209
290,4249.22,21056.63,12135.64,13212
291,3343.03,21467.98,12254.01,13294
292,2942.88,20764.48,12269.2,13140
293,3212.24,21704.9,12139.98,13324
294,3187.05,21426.82,12483.25,13392
295,2774.56,21346.1,12418.86,13430
296,2695.76,22017.97,12345.19,13529
297,2982.01,22229.23,12348.5,13677
298,2560.53,22521.52,11869.42,13878
299,2476.08,22076.85,12127.73,14016
300,2052.33,22485.41,12162.33,14028
301,2280.71,22487.95,11977.42,14034
302,1922.17,23042.27,12250.09,14586
303,2055.39,23118.55,12267.47,14568
304,2077.39,23071.09,12365.49,14555
305,1661.54,23477.88,12185.98,14620
306,1941.42,23785.78,12147.88,14643
307,1429.06,23446.83,12128.88,14854
308,925.24,23714.25,12414.13,14812
309,916.22,23673.35,12164.46,14833
310,1312.08,24320.57,12176.66,14878
311,964.76,24075.77,12420.74,14898
312,666.63,24593.57,12455.75,15167
313,1017.18,24852.07,12470.82,15182
314,1114.08,24720.72,12342.65,15197
315,557.87,25034.85,12309.51,15161
316,270.18,24844.74,12356.32,15128
317,1091.0,25154.96,12411.63,15342
318,462.04,25286.21,12479.23,15526
319,251.73,25571.59,12197.86,15564
320,331.97,26094.11,12417.2,15579
321,-35.48,26114.53,12227.26,15580
322,-22.27,25699.73,12472.83,15590
323,-573.76,25601.47,12898.49,15589
324,-469.22,25628.73,12248.24,15596
325,-704.14,25645.13,12481.91,15619
326,-868.12,25936.72,12381.6,15606
327,-856.0,26141.47,12430.54,15614
328,-1007.56,27384.09,12514.97,15599
329,-1342.6,26915.2,12763.19,15633
330,-1757.08,26348.27,12531.95,15697
331,-961.49,27282.49,12291.84,15712
332,-1343.78,27460.18,12323.63,15777
333,-1368.25,26989.01,12335.76,16519
334,-1575.12,27204.6,12623.83,16649
335,-1639.98,26964.39,12290.49,16985
336,-1154.38,27047.35,12366.61,16991
337,-2221.51,26695.89,12522.69,17177
338,-1968.22,26890.34,12326.24,17450
339,-1490.52,27088.28,12442.49,17504
340,-2008.21,27119.54,12193.75,17505
341,-2324.74,27714.53,12053.46,17297
342,-1920.63,27651.52,12249.76,17675
343,-2936.13,27429.58,12324.35,17947
344,-1987.72,28272.03,12260.72,17958
345,-2413.88,27514.13,12220.45,17968
346,-3093.02,28085.11,12171.82,17978
347,-3103.78,27947.26,12423.13,17983
348,-3021.38,27998.05,12414.58,17993
349,-2931.99,28156.61,12375.22,18013
350,-2359.54,28684.23,12341.65,18035
