Index,Lower,Upper
731,94468.35,102288.45
732,93726.95,103094.14
733,93083.52,103379.91
734,92637.89,104031.95
735,92088.19,104432.16
736,91628.62,104915.52
737,91358.57,105436.87
738,90944.33,105932.67
739,90588.74,106133.27
740,89743.91,106783.99
741,89614.54,106891.75
742,89132.99,107309.24
743,88562.71,107720.59
744,88491.41,107898.57
745,88116.64,108253.13
746,88045.89,109227.66
747,87876.16,109623.78
748,87452.8,110092.28
749,87114.93,110610.5
750,87294.26,110534.74
751,86632.9,110443.99
752,86637.58,110855.5
753,86255.06,110968.35
754,86532.69,110689.72
755,85796.65,111200.35
756,85511.02,110846.96
757,85104.56,111582.97
758,85138.62,112147.11
759,84948.89,111948.37
760,85009.73,112670.82
761,84309.23,112361.81
762,83629.74,113035.75
763,83811.4,113127.7
764,83369.21,114109.89
765,83062.72,113776.06
766,82591.25,114223.76
767,82581.83,114063.64
768,82263.24,114400.78
769,82145.16,114210.7
770,82033.27,114608.75
771,82078.64,114637.82
772,81478.3,115517.28
773,81442.05,115205.08
774,81207.18,115263.22
775,81258.88,115648.59
776,81044.71,115692.38
777,80699.42,115745.16
778,80609.4,116266.61
779,81015.34,115945.36
780,80586.67,116152.19
781,80429.64,116194.8
782,79676.47,116153.47
783,79991.28,116288.14
784,80293.76,116925.95
785,79689.02,116681.37
786,80298.06,117052.54
787,79416.06,117372.97
788,79219.49,117883.63
789,78380.17,118160.5
790,78368.5,118151.27
791,78485.59,118272.34
792,78599.41,119317.72
793,78958.0,118484.0
794,78671.32,118747.88
795,78235.19,119071.33
796,78199.59,118030.31
797,77906.18,118896.24
798,77580.37,119433.68
799,77598.97,119351.94
800,77743.34,119982.95
801,76853.38,119600.79
802,77314.33,120513.09
803,76620.52,119277.54
804,77332.73,119461.97
805,77665.8,120317.89
806,77813.02,120643.47
807,77191.36,120423.63
808,76964.02,119996.61
809,77306.08,121014.06
810,76924.04,120331.71
811,77459.28,120645.94
812,77336.15,120780.21
813,77055.88,121143.58
814,77108.66,120827.9
815,77000.71,120508.87
816,77075.14,121355.82
817,76592.79,121626.81
818,76588.2,122161.63
819,75929.67,122343.56
820,76286.83,121921.26
821,75625.41,121844.1
822,74818.29,121739.76
823,75200.0,122360.41
824,75683.59,122225.9
825,74465.36,122466.83
826,73744.64,122894.94
827,74812.76,122557.95
828,75206.65,121895.06
829,74576.86,121980.0
830,73854.32,122843.09
831,73200.92,123680.71
832,73472.53,123566.07
833,73572.97,123983.02
834,73847.99,123665.14
835,73407.17,123892.77
836,73178.14,124406.18
837,73772.52,124781.32
838,74071.73,125680.01
839,73837.03,124310.71
840,73728.85,125028.44
841,73433.66,125546.81
842,73342.41,125261.42
843,73471.97,125917.72
844,73030.68,126293.87
845,73402.78,126868.77
846,73494.15,126326.32
847,73478.18,127166.46
848,73361.36,127281.83
849,73442.55,126378.56
850,72971.16,126077.27
851,73045.27,126543.13
852,73680.09,126988.91
853,72388.66,126969.22
854,72089.66,126077.75
855,72365.56,126821.34
856,72466.83,127166.16
857,72000.33,127299.14
858,72213.62,127094.39
859,72226.65,127550.1
860,71546.23,127293.56
861,71913.66,127453.03
862,71664.32,127495.12
863,70697.67,127171.14
864,70964.03,127813.12
865,70532.11,127483.59
866,71255.58,127901.95
867,70273.33,127820.76
868,70350.02,127935.8
869,70246.93,127270.42
870,69390.7,127352.91
871,69118.94,128008.48
872,69570.86,129075.96
873,68880.02,128791.7
874,68681.09,128407.31
875,69115.24,129078.53
876,68337.6,129454.12
877,68976.47,129012.75
878,67898.56,129328.13
879,69188.99,129103.28
880,67790.85,129650.37
881,68084.41,128782.3
882,68245.51,129466.49
883,67683.17,130115.66
884,67732.25,130523.43
885,67759.75,130899.96
886,68301.15,130597.26
887,68721.51,130841.77
888,68724.93,130478.3
889,67870.66,130368.81
890,67961.78,130709.99
891,67502.02,131006.81
892,67557.93,130722.2
893,68145.2,130727.43
894,67722.35,130680.36
895,68128.94,131232.9
896,68019.6,130652.02
897,68458.55,131114.74
898,68040.33,130794.09
899,67561.93,131688.87
900,66598.21,132780.24
901,66836.32,131226.1
902,66583.34,132165.35
903,66157.7,131475.67
904,65674.95,131224.45
905,65628.94,131375.4
906,65586.96,130971.51
907,65996.4,131195.85
908,65013.74,130283.06
909,65085.6,130420.52
910,65075.22,130611.58
911,64537.22,130273.08
912,63672.62,131223.23
913,63534.75,131740.2
