Index,Lower,Upper,Predicted,Actual
722,78233.89,81446.77,79893.21,79963
723,77869.7,81758.38,79831.2,80453
724,77385.81,82186.99,79816.26,81311
725,77029.4,82422.82,79813.2,81364
726,76760.64,82588.09,79862.54,81359
727,76752.32,82839.88,79777.63,81464
728,76520.88,82983.29,79758.64,81464
729,76330.98,83112.57,79849.03,81419
730,76128.42,83517.44,79762.4,81430
731,76101.42,83833.51,79760.23,81507
732,75976.73,83687.4,79721.51,82123
733,75673.81,83859.78,79728.72,82118
734,75434.27,83925.01,79748.28,82124
735,75408.85,84148.29,79756.82,81140
736,75295.24,84516.32,79805.29,81207
737,75166.89,84589.51,79804.64,81507
738,74992.01,84758.38,79949.57,81529
739,75030.23,84858.86,79913.28,81553
740,74619.01,85155.09,79931.61,81600
741,74623.19,85190.0,79937.09,81632
742,74096.77,85313.4,79891.2,81892
743,73821.01,85358.17,79955.52,81892
744,73712.82,85470.6,79897.45,81835
745,73692.87,85718.47,79828.62,82025
746,73787.96,85749.36,79964.62,82151
747,73578.3,85857.2,79777.37,82143
748,73506.16,85891.74,79776.87,82176
749,73464.3,86118.41,79701.0,82222
750,73396.69,86161.68,79788.94,82282
751,73161.09,86433.28,79720.63,81732
752,72977.53,86473.35,79641.46,81793
753,72772.65,86407.17,79602.86,81939
754,72839.61,86707.24,79673.45,81939
755,72966.44,87030.47,79721.37,81994
756,72725.18,86898.77,79676.22,82032
757,72862.65,86867.31,79693.47,82064
758,72625.3,87131.13,79732.3,82069
759,72472.46,87088.98,79643.84,82090
760,72428.01,87446.96,79809.11,82164
761,72468.28,87315.68,79884.16,82258
762,72125.37,87304.63,79783.57,82423
763,71941.19,87681.59,79683.97,82523
764,71782.31,87864.48,79702.77,82603
765,71594.32,88056.86,79771.84,82783
766,71353.12,88069.3,79665.03,82735
767,71359.16,88077.99,79876.08,82817
768,71261.58,88217.43,79716.92,82286
769,71261.83,88023.23,79755.23,82288
770,71082.09,88255.66,79791.84,82379
771,71097.38,88464.92,79731.35,82381
772,70912.01,88448.93,79691.38,82383
773,71018.71,88362.06,79726.7,82385
774,70924.81,88504.09,79710.8,82387
775,70782.95,88318.72,79681.82,82433
776,70757.76,88286.78,79686.62,82398
777,70342.62,88360.2,79681.72,82438
778,70505.29,88456.32,79778.68,82508
779,70579.65,88808.14,79643.51,82523
780,70744.91,89109.13,79627.62,82764
