Index,Lower,Upper,Predicted,Actual
434,24011.03,28464.44,26186.98,26275
435,23644.55,28755.44,26213.03,26282
436,23460.09,29035.0,26185.0,26286
437,23374.6,29026.97,26196.45,26346
438,23172.89,29209.71,26147.4,26462
439,22919.98,29522.84,26226.82,26454
440,22583.14,29676.9,26214.85,26449
441,22590.27,29895.75,26111.64,26473
442,22318.69,30005.02,26111.99,26480
443,22163.46,30322.51,26168.12,26725
444,21916.91,30533.49,26264.74,26794
445,21685.04,30596.93,26178.67,26808
446,21877.19,30757.33,26234.38,26833
447,21882.1,30930.28,26094.62,26850
448,21612.92,31069.07,26078.39,27088
449,21768.66,31131.91,26127.32,27146
450,21312.55,31422.27,26204.2,27146
451,21152.12,31552.13,26058.82,27146
452,21106.06,31668.69,26094.76,27146
453,21099.65,31508.4,26097.66,27229
454,21070.81,31695.21,26109.98,27301
455,20909.57,32016.63,26006.97,27373
456,20862.2,32155.04,26101.01,27138
457,20677.95,31907.23,26098.3,27143
458,20580.19,32237.27,26140.53,27338
459,20512.16,32181.23,26324.27,27350
460,20445.74,32555.2,26144.38,27377
461,20261.3,32581.22,26122.05,27610
462,20199.56,32347.79,26272.4,27555
463,19939.18,32571.54,26062.07,27565
464,20017.18,32513.83,26027.91,27527
465,19965.47,32902.7,25970.26,27766
466,19752.23,32940.6,25976.05,27763
467,19664.79,32877.65,26051.58,27765
468,19611.15,33051.78,26249.89,27767
469,19490.32,33128.87,26094.57,27778
470,19287.58,33038.85,26142.96,27880
471,18997.73,33047.03,26130.49,28015
472,18819.93,33153.17,26123.04,28262
473,19065.52,33127.0,26148.71,28261
474,18528.05,33261.94,26129.52,28394
475,18611.9,33335.53,26065.6,27629
476,18791.55,33497.36,26225.75,27632
477,18715.61,33538.96,26065.71,27632
478,18671.9,33451.54,26161.5,27655
479,18387.37,33521.06,26145.33,27679
480,18528.61,33515.96,26254.34,27874
481,18462.46,33562.78,26238.14,27978
482,18149.28,33868.27,26201.75,27766
483,18148.88,33734.43,26198.51,27865
484,17928.19,33977.63,26299.23,27866
485,17913.09,34180.38,26005.25,27993
486,17852.46,33903.98,26302.46,28003
487,17802.48,34138.96,26120.3,28000
488,17453.98,34157.02,26388.51,27974
489,17382.43,34505.03,26244.36,28078
490,17569.26,34208.83,26270.86,28039
491,17407.03,34512.22,26144.44,28081
492,17172.34,34570.51,26159.49,28081
493,17212.99,34624.02,26172.73,28120
494,17067.6,34909.09,26237.25,28139
495,17131.93,34966.77,26317.24,28218
496,17256.11,34915.17,26365.52,28258
497,16821.91,35037.93,26219.86,28269
498,17316.14,34743.21,26203.04,28279
499,16766.24,34972.35,26229.31,28279
500,16582.37,34846.38,26046.89,28282
501,16707.16,35129.12,26222.58,28342
502,16647.15,35136.44,26141.84,28352
503,16539.18,35341.66,26282.77,28352
504,16363.05,35194.32,26288.01,28370
505,16521.35,35418.42,26316.79,28371
506,16497.22,35829.86,26308.25,28403
507,16788.29,35594.83,26471.2,28446
508,16603.24,35859.9,26420.61,28668
509,16107.11,35865.37,26396.24,28551
510,15772.02,36306.78,26374.55,28657
511,15620.14,36305.16,26264.42,28495
512,15792.69,36630.48,26336.99,28485
513,15671.39,36419.06,26020.17,28491
514,15760.77,36503.66,26279.17,28501
515,15990.08,36391.12,26088.25,28572
516,16098.38,36744.37,26121.02,29022
517,16154.33,37137.37,26229.14,29024
518,15674.81,37292.72,26164.04,29001
519,15566.0,37018.2,26075.05,29024
520,15764.71,37226.07,26183.76,28598
521,15693.49,37199.22,26119.87,28669
522,15513.59,37553.47,26110.69,29045
523,15522.22,37561.45,25993.13,29066
524,15556.89,37609.72,25953.62,29071
525,15246.16,38019.81,25905.84,28768
526,15435.31,37528.31,25861.63,28792
527,15302.77,37529.02,25776.22,28800
528,15619.14,37600.47,26006.13,28985
529,15390.05,37752.07,25927.51,28985
530,15528.01,38138.8,25979.27,28987
531,15584.55,38018.03,25975.01,29043
532,15668.5,37984.24,25912.07,29074
533,15210.47,37823.71,25854.11,29099
534,15361.32,37704.58,25923.41,29138
535,15167.54,37789.22,25980.51,29358
536,15237.47,37811.96,25985.83,29208
537,14964.64,38213.72,26149.03,29234
538,14960.33,37913.05,26139.3,29256
539,14882.27,38084.34,25929.97,29300
540,14721.07,38250.02,26073.2,29751
541,15107.3,38168.63,25940.38,30411
542,14603.06,38435.75,26010.47,30433
