Index,Lower,Upper,Predicted,Actual
118,29239.79,32297.45,30750.42,30738
119,28879.36,32522.85,30744.25,30936
120,28690.09,32782.88,30804.79,30960
121,28615.32,33020.09,30871.67,30968
122,28404.49,33118.35,30859.48,30886
123,28175.25,33387.92,30833.1,30989
124,27940.82,33621.96,30908.04,30995
125,27787.17,33661.59,30864.44,30794
126,27739.62,33923.27,30834.17,30792
127,27740.07,33994.04,30853.72,30765
128,27598.75,34095.72,30863.38,30615
129,27347.37,34230.14,30830.18,30512
130,27508.98,34430.48,30911.78,30704
131,27221.83,34544.85,30922.27,30744
132,27027.75,34778.52,30890.46,30445
133,26948.64,34640.69,30834.74,30445
134,26932.6,35074.25,30872.64,26909
135,26863.25,35084.06,30889.07,27606
136,26861.15,35123.69,31000.74,27618
137,26672.25,35203.47,30922.7,27668
138,26821.41,35268.36,31002.45,27770
139,26528.79,35459.38,30864.87,27790
140,26655.44,35517.55,30971.65,28143
141,26571.37,35540.76,30943.74,28122
142,26342.27,35626.27,30916.18,28124
143,26266.25,35775.55,31019.49,28124
144,26085.99,35914.96,30983.91,28172
145,26147.62,36005.62,30965.65,28242
146,26059.74,35978.81,30944.73,28352
147,25878.92,36037.41,30956.01,30507
