Index,Lower,Upper
183,14492.13,15890.98
184,14332.16,16074.44
185,14206.11,16095.29
186,14062.38,16262.13
187,13951.29,16344.14
188,13972.23,16483.82
189,13843.39,16552.42
190,13762.74,16621.39
191,13738.72,16761.78
192,13665.77,16773.92
193,13496.67,16920.08
194,13301.89,16994.97
195,13282.36,17065.74
196,13201.5,17148.59
197,13079.17,17173.99
198,13084.46,17203.17
199,13121.51,17344.77
200,12979.92,17332.76
201,12956.65,17471.59
202,12828.64,17469.35
203,12815.3,17503.36
204,12704.29,17590.73
205,12595.92,17583.69
206,12618.57,17612.2
207,12644.08,17804.28
208,12523.69,17674.43
209,12486.75,17738.13
210,12475.1,17827.23
211,12349.89,17950.83
212,12271.44,17964.3
213,12217.77,18030.58
214,12224.83,17996.44
215,12220.04,18041.17
216,12238.44,18093.86
217,12232.97,18198.25
218,12170.69,18271.93
219,12112.8,18232.09
220,12113.77,18240.68
221,12032.87,18398.74
222,12011.32,18465.37
223,12067.82,18619.09
224,12048.99,18516.12
225,11979.58,18545.14
226,11998.64,18623.56
227,11951.44,18525.02
228,11882.87,18665.33
