RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.219198814254028,3.5553480614894135,3.5139549959212406,2.4849066497880004,3.789732905192669,2.224623551524334,1.97209686466783,0.6931471805599453,1.3213067190212273,0.0,0.8186711608840408,5.032885903031075,4.72132680195055,3.716616209085536,3.9101014582667135,3.091042453358316,2.7911305751320348,3.5553480614894135,3.5096940578936695,5.8256313078188295,5.757978371308049,3.258096538021482,3.2580917134633163
3.1354942159291497,3.3073081005271416,3.5553480614894135,3.5330785493927945,2.4849066497880004,4.404987830279442,2.1972245773362196,2.3737522712816976,0.6931471805599453,2.9000327262605543,0.0,0.25201428740546206,5.043425116919247,4.762153621760597,3.713572066704308,3.8692645888014194,3.091042453358316,2.8387471152352637,3.5553480614894135,3.340293402080231,5.82600010738045,5.69005544318636,3.258096538021482,3.258092461453697
3.1354942159291497,3.2709882249029527,3.5553480614894135,3.5227995654174302,2.4849066497880004,4.310605405970652,2.1972245773362196,1.971306232912244,0.6931471805599453,1.5839871154362255,0.0,1.3532702189413666,5.043425116919247,4.7761298760028055,3.713572066704308,3.7592488512488726,3.091042453358316,3.049085362960323,3.5553480614894135,3.5123436714871006,5.82600010738045,5.81902077952516,3.258096538021482,3.2580882256964103
3.1354942159291497,2.9841048171922644,3.5553480614894135,3.4923539555170113,2.4849066497880004,3.841187812464096,2.1972245773362196,2.0504064040287444,0.6931471805599453,0.8616428074030856,0.0,0.0,5.043425116919247,4.606695713714712,3.713572066704308,3.7640571253887765,3.091042453358316,2.560041286660532,3.5553480614894135,3.5244290883650344,5.82600010738045,5.7603624728335205,3.258096538021482,3.2580904105953543
3.1354942159291497,3.0493961755306356,3.5553480614894135,3.5095761559517187,2.4849066497880004,2.9965515017525606,2.1972245773362196,2.513903405157488,0.6931471805599453,1.321769726640767,0.0,1.3248178483703676,5.043425116919247,4.6553384119310985,3.713572066704308,3.636230087920382,3.091042453358316,2.5799927562846157,3.5553480614894135,3.4872999228722983,5.82600010738045,5.785294363937789,3.258096538021482,3.258086371274078
3.1354942159291497,3.4411519994422504,3.5553480614894135,3.519973711055491,2.4849066497880004,3.4892432956375727,2.1972245773362196,2.158787164356697,0.6931471805599453,1.5503043657289441,0.0,1.3310669016846768,5.043425116919247,4.883930886440844,3.713572066704308,4.047307485673959,3.091042453358316,2.964824143131329,3.5553480614894135,3.3728200065973133,5.82600010738045,5.855126122877859,3.258096538021482,3.2580930054047723
3.1354942159291497,2.9209580232376844,3.5553480614894135,3.50749268596659,2.4849066497880004,5.1206924422637705,2.1972245773362196,1.8370626646111892,0.6931471805599453,1.7737534243040205,0.0,2.259992161755574,5.043425116919247,4.904685817084291,3.713572066704308,3.8981118879121643,3.091042453358316,2.8031892596985286,3.5553480614894135,3.4201036795665316,5.82600010738045,5.708976798303951,3.258096538021482,3.25809358656408
3.1354942159291497,3.602744711060857,3.5553480614894135,3.530122512392628,2.4849066497880004,5.879260968669161,2.1972245773362196,2.0955497870174526,0.6931471805599453,0.7851357928398056,0.0,1.5632465917548517,5.043425116919247,4.955535169420965,3.713572066704308,3.868010070818192,3.091042453358316,2.5669794580940843,3.5553480614894135,3.547060715370088,5.82600010738045,5.730100606330121,3.258096538021482,3.2580985083173375
3.1354942159291497,2.9938843071287753,3.5553480614894135,3.5066022978735742,2.4849066497880004,3.6634394889354507,2.1972245773362196,1.3747700637145557,0.6931471805599453,0.0,0.0,2.0411209515207194,5.043425116919247,4.937926039455339,3.713572066704308,4.303327995316618,3.091042453358316,2.8044707131033335,3.5553480614894135,3.436033794591367,5.82600010738045,5.791225422645848,3.258096538021482,3.258094428062963
3.1354942159291497,2.975762625228591,3.5553480614894135,3.507818526958457,2.4849066497880004,6.366796533658951,2.1972245773362196,1.8570301601338348,0.6931471805599453,2.048320814730358,0.0,0.3635005081968122,5.043425116919247,4.7369601798181575,3.713572066704308,3.9137826680030563,3.091042453358316,2.3730324111159162,3.5553480614894135,3.6380342490085753,5.82600010738045,5.815545630542647,3.258096538021482,3.258093124739848
3.1354942159291497,3.1601638689024005,3.5553480614894135,3.5044056078256824,2.4849066497880004,6.385925906253123,2.1972245773362196,1.9609010979340593,0.6931471805599453,2.3704718782053584,0.0,1.2734818368587406,5.043425116919247,4.686282740922592,3.713572066704308,3.8538664152465585,3.091042453358316,2.806188410327464,3.5553480614894135,3.521335057342629,5.82600010738045,5.706092299164258,3.258096538021482,3.258095946335728
3.1354942159291497,3.791000943612468,3.5553480614894135,3.520355014549795,2.4849066497880004,4.819663644422089,2.1972245773362196,1.8289613755710232,0.6931471805599453,2.3321482053593536,0.0,0.9868933732379999,5.043425116919247,4.578809569357362,3.713572066704308,4.178109207402956,3.091042453358316,2.8474699094690643,3.5553480614894135,3.8251497787603057,5.82600010738045,5.777615883099098,3.258096538021482,3.2580903735245164
