,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
60,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961,116362.9227038961
66,,124288.73054763279,136474.20628040365,128333.8318492799,103902.94423593783,121210.55902666016,112930.97977286993,85019.92123326249,138554.2997738503,128504.5522676566,157369.79437019292,121346.44603562178,126177.48498372087,138459.11542400907,149345.83578381984,100705.05333743729,109508.00409069764,118817.20729156095,111899.15224053536,100433.81659184024,114532.38308682744,96178.99005270946,160081.67709201897,116846.02701249506,149154.69390735825,84648.39287917808,114751.80666501135,156742.82461840264,110199.15175661478,104628.51805720014,83365.34131644461
67,,96286.45080756147,76251.07742165805,140461.74284830794,127806.0988025672,82250.93925712456,135450.96172705202,131521.99202971155,97774.8757412487,96772.44546696369,104190.80995637529,153605.02290237442,150069.21331588665,124724.3934971784,137709.98427198487,114557.17769235036,116685.36299181798,117813.80192235317,101614.77936147587,113338.06560814189,118255.85283984746,47549.15175061063,102291.04964878618,101061.7509461648,91772.07711216543,122666.20287406011,121732.10281940587,173839.1972237765,109110.21522269372,91534.01083956636,107239.3014998675
68,,130556.20401248214,110842.47467294909,119305.22803801933,98968.85926413051,82950.72506859005,89845.5105249564,96651.39668724938,109959.99031767949,94610.76223365663,115953.94925450778,116450.39436586318,91647.51782329117,68673.20135479249,143469.49077543695,101390.34813314947,107491.85633438414,109193.68348900034,85554.97293257425,87995.80888548058,119074.37133228326,92527.90867504373,126986.89133580118,139460.26945752217,118347.01027771205,103263.0149412771,164858.63604229508,133166.77325414587,129504.4938115166,119453.55071798658,100073.36127820551
69,,143400.93954581502,116119.8698368269,134104.0434594097,115679.07985885575,44021.047143488526,109572.01677078227,104570.31242702788,94769.57547091166,135480.54450516397,114021.6121929284,107026.01033959235,85038.33400225922,146628.81908527386,88218.02362832162,89831.94217064549,122796.4042311072,141332.91353821178,117779.31620612659,131426.3836855567,112025.31329578836,75348.52710856819,109853.16471161305,127047.56657135785,153840.54134171887,118356.7469851366,158732.55083588095,110622.05858166258,84264.9763866465,148812.35677779658,150170.30410838572
70,,154876.87486157054,116555.79049946148,135834.88251072093,124308.97610683173,64741.46728514511,99955.32362590345,115032.0190597356,114278.36834700995,92693.61967820115,108666.73236883381,97732.99669847335,117243.31377259287,78582.27268729058,125388.3029305954,110081.75770640073,98960.66955719623,124695.22646915131,150272.84828917292,143539.62563673581,97342.89387602125,58618.34774259052,173726.88520063722,86616.17024549434,105046.89566164227,107783.2024873534,155164.06686346396,152778.48597083808,119656.8018767272,118729.93725658831,92475.40802324194
71,,80944.35441492214,131282.80271179523,155384.93793190148,114516.43557791138,126233.9730554636,79921.08767630611,67563.13323820387,105288.68881664483,92475.21430171725,159798.67497095946,122555.89700310801,115743.2714277792,134389.28400897255,143907.8595159846,78397.75997701676,173758.78835555454,101168.03892424259,141455.11386606575,74607.76855422692,90984.73854654861,75483.78491217842,135410.92463669644,126232.67621768653,87090.5620788705,77620.5947812798,133554.23478079226,83730.35060002276,90745.5706980644,119783.52155282506,119607.37181852876
72,,67390.33181067291,112994.97159959568,118467.21419676792,149723.63603519707,61666.85376492908,146066.80431966294,35191.41722883092,130424.55151850954,129489.34199716878,139391.9459734499,62984.40411177622,131663.75505112414,116497.48806471066,122825.78141707172,78373.12452969147,98454.67200191783,76843.99379873966,131044.6752443572,132330.13173463527,120770.83224751108,68631.28665437119,180443.56755677346,97749.12191554603,117941.3906379857,119957.79420667689,112490.06760070616,158435.02919037032,83627.4365868126,128412.09425091455,112867.45100555256
73,,115150.50617180331,75474.22112199951,96972.87444680452,169664.71744845557,83005.04534566992,93355.37583623025,60820.874284588805,87614.97423937604,125650.5380005263,152434.63753069795,115663.28955385482,95665.94904791025,143177.93546846366,134526.34445712937,115249.51626504016,104236.15009433399,73928.25973570996,144742.97269700962,87515.21021023815,130032.12649483919,98621.26425573976,171560.51588438652,130812.05322723523,127645.87445784557,138384.5905910829,102069.54904062,98814.93803395021,115194.13930055471,114621.68974097227,76206.32789133048
74,,108272.64524818139,78726.31256902457,121694.90356231216,210273.4700829853,86275.32339619227,66875.18583918877,62912.60662857596,132994.57743779806,63651.915012496735,113878.73611057605,108093.45689205977,64523.803901092935,108558.78542643035,137671.22311134866,101479.53799917272,113831.80719446113,170520.68495149212,165606.9127443643,70775.71832688406,55140.0269645189,37345.7907479794,166363.88587740334,145356.50754223941,151900.06792146733,158739.22619880448,121789.54021248833,137291.1240940114,81796.9242118329,98170.51948504538,94633.47140413939
75,,153683.21405754733,77788.0422510245,123292.75458692989,152031.2493115684,98896.62701192037,127766.86065459854,60122.90747291771,109928.0813107414,72434.73347284635,125256.74902346166,82540.24147325904,99023.09960987601,131048.42988412113,184341.62555914308,102732.43311127601,119665.48424576432,108566.80034420756,138271.5403376073,129634.96039496448,110810.4475358457,76670.7008277498,164855.65114345073,132077.65188757033,121426.2517741292,122245.47264622479,123387.20925137021,96195.72609545909,113033.32637891686,81551.0034529727,121398.44922345724
76,,99377.30354138698,61593.7156198715,136484.6518151605,171593.09096114733,111144.63400398473,55102.2095896043,122557.54542319907,135773.31375212214,134972.27873046065,125014.56502991285,70017.59383424692,127380.57806378233,124966.06453465654,139369.9849217564,81432.98400649296,131954.61378039725,127209.97224182318,185502.1553365336,96999.63197366791,71171.88298580403,67963.71313407576,177303.28003151732,121882.97357878734,151773.19503887708,113020.32832841437,159493.00165490186,82757.01552554553,49250.11135923818,41081.747785841755,55541.19234707097
