S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.36603725719883445,3.258096538021482,3.1634001078319494,0.0,0.21360487270611617
0.0,0.46832445993983773,3.258096538021482,1.6436695053981367,0.0,0.36205880266537493
0.0,0.23386056206193637,3.258096538021482,1.2972115487336835,0.0,0.3318247259493951
0.0,0.31674025455815935,3.258096538021482,1.722175820921324,0.0,1.2040347870732493
0.0,0.0,3.258096538021482,1.7142400207978796,0.0,0.4662790323036185
0.0,0.0061361933673361735,3.258096538021482,1.8001068117542212,0.15415067982725825,0.5499966021275533
0.0,0.7881328975826252,3.258096538021482,3.2429953430509104,0.2876820724517809,0.7854136495001599
0.0,0.1966396297579503,3.258096538021482,3.749412727279199,0.4054651081081644,0.41813767014958725
0.0,0.8782160038560937,3.258096538021482,3.248415244080598,0.5108256237659906,0.3154749207865347
0.0,0.7157360210646481,3.258096538021482,1.8353914678593384,0.6061358035703155,0.9132568153803922
0.0,0.0,3.258096538021482,3.1639232470388228,0.6931471805599453,0.9699233816066091
