S00117_Actual,S00117_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.697034247666484,6.544627715346055,3.713572066704308,3.5956801464788457,4.634728988229636,4.355698515707799,2.5649493574615367,2.599013406349761,4.143134726391533,4.108846500182435,3.912023005428146,4.124104547864934,1.791759469228055,2.6237983037050836
6.697034247666484,6.641709911375976,3.713572066704308,3.5269718559616376,4.634728988229636,4.016333206439731,2.5649493574615367,2.6416391354214026,4.143134726391533,4.094624847692726,3.912023005428146,4.0365718480243835,1.791759469228055,3.3891774631450864
6.697034247666484,6.509985470194718,3.713572066704308,3.5057778375313235,4.634728988229636,4.663605003725105,2.5649493574615367,2.576853856699483,4.143134726391533,4.147203359714049,3.912023005428146,4.052799308213256,1.791759469228055,3.149972194366642
6.697034247666484,6.4989365278496365,3.713572066704308,3.6430027977681863,4.634728988229636,3.6711659402870853,2.5649493574615367,2.603505848477692,4.143134726391533,4.133152435354385,3.912023005428146,4.193285074283179,1.791759469228055,2.4042545822912462
6.697034247666484,6.293752992111635,3.713572066704308,3.607234624939201,4.634728988229636,4.363533061695852,2.5649493574615367,2.5612112201882375,4.143134726391533,4.154925049299309,3.912023005428146,4.2311629603128305,1.791759469228055,2.9940199243099097
6.697034247666484,6.558532110363197,3.713572066704308,3.637106942049717,4.634728988229636,4.507494155457559,2.5649493574615367,2.5666105648055133,4.143134726391533,4.153900034033405,3.912023005428146,4.005909148383079,1.791759469228055,1.6473080419642736
6.695798917058491,6.637523431419021,3.713572066704308,3.5899691751823894,4.634728988229636,4.238171648278046,2.5649493574615367,2.6128203077607415,4.143134726391533,4.079582438238196,3.912023005428146,4.150165057298182,1.791759469228055,3.186885936147708
6.695798917058491,6.487529721433761,3.713572066704308,3.5521166247408904,4.634728988229636,4.662794057460447,2.5649493574615367,2.5632994925989006,4.143134726391533,4.129450732785356,3.912023005428146,4.458581134378728,1.9459101490553132,2.9104950297513756
6.69641677311769,6.5113896887569425,3.713572066704308,3.5598511058350955,4.634728988229636,4.0546999873714045,2.5649493574615367,2.6249674739473274,4.143134726391533,4.150177945913999,3.912023005428146,4.005422407897491,1.9459101490553132,2.3806845622072186
6.697034247666484,6.531819922090808,3.713572066704308,3.569265797681887,4.634728988229636,4.738471716256973,2.5649493574615367,2.574021617022119,4.143134726391533,4.153936583665335,3.912023005428146,4.08400766352794,1.9459101490553132,3.677117359332877
6.697651341175731,6.456029159676538,3.713572066704308,3.527060578772685,4.634728988229636,4.6127762126592415,2.5649493574615367,2.6214200377874275,4.143134726391533,4.0921503067130445,3.912023005428146,4.207725463633151,1.9459101490553132,3.371754994206087
6.698268054115413,6.397120685311717,3.713572066704308,3.58354840990768,4.634728988229636,4.468619745282962,2.5649493574615367,2.5331102078451693,4.143134726391533,4.161917288469212,3.912023005428146,4.1430150302284074,1.9459101490553132,2.211700513398085
