S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,5.964863865310803,5.00170704510986,0.0,3.0021800730187986,6.875748482847051,6.007955147221165
4.709530201312334,4.0953839308060545,3.1354942159291497,3.2414441146436817,1.0986122886681098,1.6035853236245665,0.0,0.06860323169305702,6.003887067106539,5.353800832286061,0.0,3.829653204097825,6.887552571664617,6.486279846390659
4.727387818712341,4.307855271768466,3.1354942159291497,2.4815181105346595,1.0986122886681098,1.933065024747663,0.0,0.35638273411319565,6.021023349349527,4.766975080843356,0.0,4.656762857460948,6.893656354602635,4.751818673093457
4.727387818712341,4.109039544551585,3.1354942159291497,3.001606801434988,1.0986122886681098,1.4861368517922409,0.0,0.0,6.0330862217988015,4.586213573539719,0.0,3.3089325418079745,6.893656354602635,5.170305254978252
4.74493212836325,3.789644767849795,3.1354942159291497,3.181333143864328,1.0986122886681098,1.4241117310184834,0.0,0.11085564609166039,6.025865973825314,5.1771514789236734,0.0,3.1974555853157125,6.904750769961838,4.9675544280006445
4.74493212836325,3.7732464682575273,3.1354942159291497,3.6880398124623586,1.0986122886681098,1.713565667515654,0.4054651081081644,0.002390983286575249,6.02707297457535,6.604635667880573,0.0,3.023958667040894,6.90625415285587,6.1685777386765235
4.74493212836325,4.0229339049683706,3.1354942159291497,4.012969059301163,1.0986122886681098,2.2752695894108905,0.6931471805599453,0.0,6.028278520230698,4.698984206065957,0.0,2.2988347524622963,6.907755278982137,6.349370046962117
4.742029368705289,3.892262112774611,3.1354942159291497,2.7895021339274595,1.0986122886681098,0.9348724294121928,0.6931471805599453,0.4231550503637354,6.025060496536498,4.567125671939153,0.0,3.411300780625168,6.914068641038729,5.272463392926597
4.73911815849783,4.2688480448257184,3.1354942159291497,3.8080514936117305,1.0986122886681098,0.8806939178611917,0.6931471805599453,0.18282087179708847,6.021832083724378,6.602994694599521,0.0,3.090951003349651,6.920342394487609,5.216616695202088
4.736198448394496,4.0523014915562285,3.1354942159291497,3.1881860935157835,1.0986122886681098,2.0295993026174517,0.6931471805599453,0.3402024074676886,6.018593214496234,6.205540866410679,0.0,0.9533075208435289,6.926577033222725,7.34840732193178
4.736198448394496,4.195355800312458,3.1354942159291497,4.559407874055088,1.0986122886681098,0.7241936019895309,0.6931471805599453,0.5317489303290981,5.91350300563827,6.2533777051796555,0.0,1.6083399395403608,6.892641641172089,6.679671183332608
4.762173934797756,3.9967261104585754,3.258096538021482,3.6030900975877036,1.0986122886681098,1.2165677945699436,0.6931471805599453,0.1584918805388285,5.918893854273146,5.5513022626351045,0.0,1.2271353952258985,6.90875477931522,7.516807247483981
4.948759890378168,4.845863882247802,3.258096538021482,3.8668015157745286,1.3862943611198906,1.323293949189463,1.0986122886681098,0.0,6.016157159698354,5.736941727064129,0.0,2.5873973696232646,7.00397413672268,7.521269224052831
4.983606621708336,4.597841317109614,3.332204510175204,3.9768203560231825,0.6931471805599453,2.0411543333999975,0.6931471805599453,0.0,5.720311776607412,4.803891450723217,0.0,2.6723754751273137,6.75110146893676,7.9596733051402575
4.969813299576001,3.828801894174836,3.332204510175204,2.9304804129909954,0.6931471805599453,1.6843442779910616,0.6931471805599453,0.0,5.713732805509369,4.482642998894084,0.0,0.927710435720416,6.760414691083428,8.018206529182168
4.976733742420574,4.24914211450408,3.332204510175204,3.846846501447575,0.6931471805599453,1.5504307035290643,0.6931471805599453,0.13245219047610196,5.717027701406222,4.375507833651477,0.0,2.3571871567779694,6.716594773520978,5.594488942580421
4.997212273764115,4.035085588849949,3.332204510175204,2.5746418675320553,0.6931471805599453,1.787552803747415,0.6931471805599453,0.05952708746872813,5.71042701737487,6.130855250986803,0.0,2.8457824234702462,6.7357800142423265,6.187021064151065
5.003946305945459,3.7527125210233265,3.332204510175204,2.2502617076524607,0.6931471805599453,3.2676670757213615,0.6931471805599453,0.29797763202660066,5.697093486505405,4.349196087794564,0.0,3.0621859776341362,6.733401891837359,6.367297044448863
