Index,Lower,Upper,Predicted,Actual
290,3667.73,4278.97,3973.35,3972.15
291,3650.8,4300.94,3975.87,3973.42
292,3636.65,4320.23,3978.44,3974.69
293,3624.79,4337.36,3981.07,3975.95
294,3614.87,4352.65,3983.76,3977.22
295,3606.63,4366.37,3986.5,3978.48
296,3599.86,4378.69,3989.27,3979.75
297,3593.02,4389.57,3991.3,3981.01
298,3586.44,4400.05,3993.25,3982.28
299,3587.64,4411.3,3999.47,3983.54
300,3591.48,4420.74,4006.11,3984.81
301,3595.48,4429.94,4012.71,3986.07
302,3599.74,4438.83,4019.28,3987.34
303,3604.29,4447.42,4025.85,3988.6
304,3610.17,4453.61,4031.89,3989.87
305,3616.77,4459.15,4037.96,3991.14
306,3624.12,4464.03,4044.07,3992.4
307,3632.27,4468.23,4050.25,3993.67
308,3641.31,4471.69,4056.5,3994.93
309,3649.18,4467.51,4058.34,3996.2
310,3658.04,4462.2,4060.12,3997.46
311,3667.76,4456.37,4062.07,3998.73
312,3678.58,4449.78,4064.18,3999.99
313,3689.75,4442.09,4065.92,4001.26
314,3702.76,4433.39,4068.07,4002.52
315,3717.84,4422.76,4070.3,4003.79
316,3696.18,4449.34,4072.76,4005.06
317,3678.15,4472.4,4075.28,4006.32
318,3662.65,4493.06,4077.85,4007.59
319,3649.25,4511.72,4080.48,4008.85
320,3637.67,4528.67,4083.17,4010.12
321,3627.68,4544.14,4085.91,4011.38
322,3619.07,4558.29,4088.68,4012.65
323,3610.35,4571.07,4090.71,4013.91
324,3601.96,4583.35,4092.66,4015.18
325,3600.95,4596.8,4098.88,4016.44
326,3602.31,4608.73,4105.52,4017.71
327,3603.88,4620.36,4112.12,4018.98
328,3605.74,4631.65,4118.69,4020.24
329,3607.92,4642.61,4125.26,4021.51
330,3611.42,4651.18,4131.3,4022.77
331,3615.56,4659.18,4137.37,4024.04
332,3620.38,4666.59,4143.48,4025.3
333,3625.9,4673.42,4149.66,4026.57
334,3632.2,4679.62,4155.91,4027.83
335,3636.6,4678.9,4157.75,4029.1
336,3641.66,4677.41,4159.53,4030.36
337,3647.39,4675.56,4161.48,4031.63
338,3653.98,4673.2,4163.59,4032.9
339,3660.68,4669.98,4165.33,4034.16
340,3668.75,4666.22,4167.48,4035.43
341,3678.26,4661.15,4169.71,4036.69
342,3659.48,4684.86,4172.17,4037.96
343,3643.29,4706.08,4174.69,4039.22
344,3628.99,4725.54,4177.26,4040.49
345,3616.32,4743.47,4179.89,4041.75
346,3605.09,4760.07,4182.58,4043.02
347,3595.16,4775.48,4185.32,4044.28
348,3586.39,4789.8,4188.09,4045.55
349,3577.33,4802.9,4190.12,4046.81
350,3568.6,4815.53,4192.07,4048.08
351,3566.71,4829.87,4198.29,4049.35
352,3566.84,4843.02,4204.93,4050.61
353,3567.19,4855.87,4211.53,4051.88
354,3567.82,4868.39,4218.1,4053.14
355,3568.77,4880.58,4224.67,4054.41
356,3570.9,4890.52,4230.71,4055.67
357,3573.6,4899.96,4236.78,4056.94
358,3576.89,4908.89,4242.89,4058.2
359,3580.81,4917.33,4249.07,4059.47
360,3585.4,4925.24,4255.32,4060.73
361,3587.52,4926.8,4257.16,4062.0
