Index,Lower,Upper,Predicted,Actual
298,16201.44,34813.22,25507.33,25511.82
299,16025.18,35213.63,25619.4,25488.18
300,15895.95,35484.72,25690.34,25464.55
301,15848.86,35638.47,25743.67,25440.91
302,15862.74,35793.15,25827.95,25417.27
303,15843.22,35928.14,25885.68,25393.64
304,15894.07,36089.57,25991.82,25370.0
305,15941.51,36211.02,26076.27,25420.33
306,15978.17,36298.48,26138.32,25470.67
307,15983.54,36380.56,26182.05,25521.0
308,16112.57,36635.04,26373.81,25571.33
309,16179.37,36756.75,26468.06,25621.67
310,16217.02,36900.04,26558.53,25672.0
311,16429.51,37147.78,26788.65,25625.33
312,16747.02,37478.55,27112.78,25578.67
313,16673.58,37366.7,27020.14,25532.0
314,16465.2,37353.78,26909.49,25485.33
315,16414.04,37351.39,26882.72,25438.67
316,16410.21,37475.54,26942.88,25392.0
317,16493.65,37705.12,27099.39,25345.33
318,16530.27,37929.15,27229.71,25298.67
319,16428.74,37869.32,27149.03,25252.0
320,16590.85,37931.82,27261.33,25252.43
321,16723.62,37884.97,27304.29,25252.86
322,16983.9,37805.28,27394.59,25253.29
323,17386.21,37554.5,27470.35,25253.71
324,16842.97,38061.62,27452.29,25254.14
325,16646.06,38502.79,27574.43,25254.57
326,16485.16,38825.69,27655.42,25255.0
327,16430.17,39018.88,27724.52,25303.64
328,16451.48,39197.67,27824.58,25352.27
329,16442.96,39353.2,27898.08,25400.91
330,16484.84,39555.15,28019.99,25449.55
331,16502.69,39702.03,28102.36,25498.18
332,16507.23,39817.44,28162.34,25546.82
333,16481.29,39926.66,28203.98,25595.45
334,16573.55,40213.75,28393.65,25644.09
335,16615.43,40356.22,28485.82,25692.73
336,16637.16,40511.27,28574.21,25741.36
337,16794.73,40818.3,28806.52,25790.0
338,17056.48,41175.14,29115.81,25792.5
339,16919.35,41097.3,29008.32,25795.0
340,16658.64,41107.03,28882.83,25797.5
341,16541.1,41141.33,28841.22,25800.0
342,16521.02,41287.27,28904.15,25805.25
343,16587.65,41539.2,29063.43,25810.5
344,16610.58,41782.46,29196.52,25815.75
345,16482.7,41754.53,29118.61,25821.0
346,16615.02,41859.4,29237.21,25826.25
347,16710.71,41862.22,29286.46,25831.5
348,16929.85,41836.26,29383.05,25836.75
349,17271.29,41658.93,29465.11,25842.0
350,16572.95,42273.15,29423.05,26102.67
351,16060.18,42982.2,29521.19,26363.33
352,15455.66,43700.72,29578.19,26624.0
353,13211.6,43956.54,28584.07,27525.0
354,13426.25,44152.76,28789.51,27527.5
355,13362.97,44573.82,28968.4,27530.0
356,13384.3,44789.99,29087.14,27543.12
357,13411.31,44921.37,29166.34,27556.25
358,13415.5,45030.79,29223.15,27569.38
359,13387.21,45136.02,29261.62,27582.5
360,13490.01,45406.25,29448.13,27595.62
361,13535.02,45539.24,29537.13,27608.75
362,13575.75,45668.95,29622.35,27621.88
363,13685.23,46017.74,29851.49,27635.0
364,13932.41,46418.84,30175.62,27648.0
365,13761.35,46409.29,30085.32,27686.0
366,13505.29,46448.72,29977.0,27724.0
367,13420.6,46484.54,29952.57,27762.0
368,13385.41,46644.72,30015.07,27800.0
369,13483.5,46859.65,30171.58,28160.0
370,13540.5,47063.31,30301.9,28520.0
371,13413.3,47029.14,30221.22,28880.0
372,13547.22,47126.87,30337.05,29240.0
