Index,Lower,Upper,Predicted,Actual
26,213071.99,222963.11,218017.55,210154.0
27,212324.17,219742.53,216033.35,216904.0
28,212358.25,220396.15,216377.2,219441.0
29,201052.1,213919.54,207485.82,220536.0
30,196259.33,212831.41,204545.37,221426.0
31,198129.85,216503.16,207316.5,222652.0
32,198679.38,224157.41,211418.4,222875.0
