Index,Lower,Upper
60,-3916.5443504053915,287369.6374520578
61,-5066.976660519759,285504.34814928187
62,-12848.277298748875,274722.61298739526
63,-11292.740800921456,272441.19136485463
64,-12525.405553064136,265868.7964252359
65,-19473.327900002867,262245.35164516076
66,-23435.500861453285,257023.82482057085
67,-21386.75026472836,252938.1871684254
68,-21157.137355902854,255080.27734051706
69,-22494.284573738747,249617.94178856487
70,-20868.9637795088,248357.30699369885
71,-9389.359344234572,249146.79945996057
72,-13295.67177887353,247821.23387926072
73,-13765.572764455519,246768.60372204788
74,-2332.7927126682193,252468.40806010517
75,-2731.3004479027695,254591.31148912464
