Index,Lower,Upper
87,54928.79,133173.94
88,55130.26,131699.69
89,53089.16,131266.21
90,52023.24,129981.85
91,51904.49,130945.74
92,53218.24,129779.21
93,52737.25,130679.81
94,52093.67,128507.69
95,48953.12,127703.7
96,48113.02,126718.07
97,46362.64,124907.26
98,44945.8,124108.64
99,43206.74,122857.83
100,44277.37,120603.58
101,41718.42,119934.75
102,41270.42,120288.67
103,41311.68,119096.83
104,41299.95,116691.91
105,40205.76,116710.52
106,38546.16,116487.16
107,40841.61,115499.14
108,41173.1,115379.21
