Index,Lower,Upper
239,23561.23,28024.68
240,23699.01,28052.82
241,23753.61,28071.35
242,23763.87,28206.74
243,23814.2,28137.91
244,23899.9,28200.76
245,23862.07,28230.35
246,23979.57,28280.46
247,24003.36,28266.52
248,24116.9,28281.75
249,24152.71,28337.27
250,24188.8,28342.85
251,24198.23,28315.98
252,24332.46,28370.57
253,24246.89,28340.16
254,24339.28,28414.49
255,24459.56,28470.82
256,24495.91,28574.17
257,24531.02,28549.71
258,24537.69,28567.96
259,24684.19,28612.02
260,24739.38,28579.92
261,24717.82,28583.48
262,24776.65,28623.69
263,24862.33,28623.09
264,24928.39,28654.91
265,24863.09,28725.65
266,24970.41,28725.56
267,24910.61,28765.08
268,25072.76,28720.36
269,25029.38,28801.4
270,25219.16,28840.52
271,25148.9,28901.78
272,25284.95,28917.2
273,25301.1,28935.04
274,25357.62,28960.19
275,25423.26,29013.15
276,25513.81,29022.49
277,25524.03,29037.07
278,25539.7,29060.66
279,25575.27,29089.1
280,25623.66,29132.3
281,25683.74,29158.08
282,25690.21,29222.61
283,25798.38,29262.09
284,25842.79,29322.06
285,25902.83,29342.88
286,25945.6,29378.23
287,25990.33,29432.03
288,26024.88,29438.77
289,26174.22,29517.27
290,26100.27,29515.96
291,26179.83,29546.62
292,26151.96,29511.34
293,26218.36,29603.46
294,26319.68,29551.42
295,26324.93,29588.5
296,26352.94,29621.03
297,26394.83,29606.92
298,26385.83,29592.38
