Index,Lower,Upper
252,40420.26,44473.78
253,40421.62,44509.73
254,40415.22,44638.32
255,40508.79,44498.57
256,40541.86,44485.91
257,40527.48,44439.41
258,40583.72,44444.74
259,40623.36,44513.54
260,40614.77,44347.98
261,40545.87,44398.48
262,40660.66,44359.29
263,40727.05,44364.71
264,40796.61,44385.31
265,40717.37,44418.56
266,40691.47,44341.4
267,40727.38,44292.14
268,40799.71,44289.08
269,40836.65,44238.41
270,40783.95,44237.5
271,40884.49,44227.58
272,40909.14,44260.57
273,40900.94,44205.52
274,40924.93,44220.55
275,40927.26,44189.7
276,40890.29,44227.19
277,40995.35,44145.32
278,40981.31,44202.52
279,41026.28,44180.85
280,40990.75,44143.41
281,41053.93,44128.01
282,41073.26,44107.65
283,41034.06,44082.98
284,41082.58,44048.03
285,41078.31,44039.16
286,41081.87,44120.16
287,41176.71,44025.77
288,41163.07,44064.97
289,41177.41,43962.47
290,41193.92,43986.12
291,41213.79,44013.55
292,41203.35,43966.01
293,41191.03,43923.57
294,41278.55,43979.42
295,41317.95,43913.47
296,41301.39,43890.49
297,41309.15,43950.48
298,41277.42,43909.96
299,41276.18,43904.93
300,41355.5,43865.15
301,41352.97,43886.77
302,41361.92,43818.14
303,41377.72,43848.76
304,41409.37,43860.2
305,41437.68,43809.6
306,41463.1,43834.16
307,41432.25,43848.3
308,41446.57,43798.46
309,41514.33,43820.09
310,41539.81,43760.63
311,41528.36,43825.56
312,41531.74,43800.58
313,41541.54,43760.78
314,41560.75,43783.45
