Index,Lower,Upper
223,38466.52,55135.53
224,38361.5,54560.48
225,38380.46,54702.57
226,38256.61,54313.22
227,38351.23,54050.62
228,38364.41,53806.21
229,38436.64,53677.13
230,38132.09,53841.14
231,38475.78,53465.35
232,38451.16,53749.52
233,38353.74,53690.04
234,38589.86,53120.57
235,38366.84,53156.28
236,38522.15,53192.18
237,38703.06,52834.98
238,38460.94,52750.13
239,38356.28,52620.99
240,38727.37,52803.62
241,38537.72,52333.93
242,38463.66,52155.55
243,38662.4,52520.82
244,38556.88,52220.62
245,38811.04,52154.84
246,38755.26,52104.79
247,38724.12,52009.02
248,38833.4,51691.44
249,39133.93,51592.03
250,38837.51,51674.83
251,39236.33,51510.75
252,39207.37,51738.7
253,39336.56,51780.15
254,39319.86,51427.46
255,39471.39,51711.88
256,39892.25,51955.6
257,39996.25,52498.7
258,40116.26,52719.22
259,40174.05,52722.2
260,40443.76,53107.36
261,40771.72,53186.82
262,41049.14,53344.12
263,41053.39,53670.87
264,41383.32,53608.96
265,41672.54,53833.86
266,41530.94,54127.14
267,41686.14,54152.3
268,42047.87,53933.6
269,41957.15,54407.72
270,42288.9,54286.0
271,42594.74,54470.46
272,42364.39,54491.51
273,42771.84,54432.41
274,42555.54,54264.65
275,42476.45,54116.08
276,42309.09,53992.89
277,42282.77,53896.23
278,42376.39,53745.42
