Index,Lower,Upper
270,26889.88090119473,29198.918590043948
271,26895.386828478615,29170.37207692246
272,26893.79723593975,29196.885599105655
273,26899.77805359156,29228.370435476816
274,26933.14653610545,29154.779562976455
275,26963.11724068667,29199.211577208556
276,26983.45935969979,29147.802319564726
277,26985.46205527393,29164.055095853768
278,26991.269587287585,29158.09200342872
279,26991.82390984341,29137.325054826637
280,27018.505761954286,29103.43507461417
281,27050.992302477807,29099.405363983915
282,27043.353311204017,29126.01284402874
283,27064.636484778413,29114.791391168088
284,27022.359238444235,29149.978472411258
285,27098.897350331,29076.194192758416
286,27040.722744080173,29064.801071608337
287,27124.51414530999,29101.77996387804
288,27114.41362559973,29106.24170247184
289,27144.113889820925,29035.239389956092
290,27198.547536130573,29042.695132086646
291,27156.32443740268,29032.844690249458
292,27154.78051677697,29031.241063971767
293,27172.640248458858,29049.375071086633
294,27176.99228202559,29048.385421129737
295,27210.617053088856,29030.401003269275
296,27188.84967984065,28983.145333825658
297,27197.045694730426,29028.55015580946
298,27244.495627667173,28975.815567445297
299,27236.21075241417,28980.364426696993
300,27248.77451563161,28982.923954304206
301,27259.232134381484,28965.597271497205
302,27254.226428255253,28986.85192436987
303,27281.188579057678,28956.420119056504
304,27286.863047067756,28958.415740017266
305,27288.84930415435,28941.978825831142
306,27312.779524096146,28951.475893054536
307,27285.859455993585,28946.1702157429
308,27319.829867248394,28907.94110175617
309,27315.704985008553,28894.9584524715
310,27362.119770349847,28911.270255683645
311,27338.874997284813,28890.83522243112
312,27340.812395871275,28904.713514721825
313,27401.62385696088,28876.120267689475
314,27369.230365017447,28867.46633445361
315,27373.191070499615,28853.089270164575
316,27390.922501886533,28857.302907589718
317,27391.075028232368,28841.568804322967
318,27402.6429883344,28850.876667299388
319,27403.77606666377,28841.87687750478
320,27405.04615298699,28832.76125896964
321,27437.089133232446,28818.152848454087
322,27444.299745504184,28813.34800557443
323,27424.177298865576,28818.3871512557
324,27431.857687040156,28818.2488517346
325,27437.702330971504,28785.438392442953
326,27451.901712524712,28778.651539585288
327,27459.679327084996,28787.22784454251
328,27463.011430290335,28782.77951448078
329,27462.134652232784,28794.08383650793
330,27491.001942907755,28774.64838438225
331,27504.439441983217,28765.435694231266
332,27510.448356182987,28728.313272748834
333,27469.24229526694,28734.389143238575
334,27515.946350673876,28715.912645559798
335,27512.789237792746,28729.061854122105
336,27517.501213219388,28731.932347692808
337,27508.933654955003,28721.730565989386
