Index,Lower,Upper
200,4434.29,5532.7
201,4432.57,5525.33
202,4438.36,5530.01
203,4464.58,5522.1
204,4464.06,5532.29
205,4484.78,5536.19
206,4497.03,5530.28
207,4500.41,5515.54
208,4495.03,5535.6
209,4522.06,5513.75
210,4521.76,5504.06
211,4528.59,5515.15
212,4529.94,5520.27
213,4553.88,5511.59
214,4569.56,5523.02
215,4578.56,5523.92
216,4580.58,5524.34
217,4598.77,5498.05
218,4591.61,5503.24
219,4613.55,5507.19
220,4612.31,5515.74
221,4612.81,5501.01
222,4618.87,5515.02
223,4615.29,5514.48
224,4628.95,5506.47
225,4646.68,5507.55
226,4639.04,5497.36
227,4658.0,5518.57
228,4679.09,5505.09
229,4669.22,5512.8
230,4691.88,5502.53
231,4702.52,5513.05
232,4680.94,5506.21
233,4707.04,5484.94
234,4686.68,5503.91
235,4714.05,5489.08
236,4724.37,5504.62
237,4719.97,5491.72
238,4751.25,5484.77
239,4744.54,5486.5
240,4754.54,5482.67
241,4765.05,5487.15
242,4761.22,5504.81
243,4761.33,5481.28
244,4783.58,5480.5
245,4792.99,5478.18
246,4779.99,5490.41
247,4787.38,5487.06
248,4792.03,5487.52
249,4805.01,5482.67
