Index,Lower,Upper
181,44349.01,61846.84
182,44632.69,62026.02
183,45124.15,62159.34
184,45258.97,62564.27
185,45770.43,62756.98
186,45690.61,63145.71
187,46110.16,63339.43
188,46443.23,63805.85
189,46530.08,64095.79
190,46906.17,64244.92
191,47189.61,64437.94
192,47613.07,64689.12
193,47703.07,64723.42
194,48035.68,65298.98
195,48343.8,65456.5
196,48202.24,65674.48
197,48411.29,66345.25
198,48840.59,66324.25
199,49271.59,66757.99
200,49283.42,67104.2
201,49538.46,67349.55
202,49808.27,67690.0
203,49889.07,67656.23
204,50525.85,67801.69
205,50473.75,68266.16
206,51188.16,68486.33
207,51274.84,68754.54
208,51704.37,68991.79
209,51409.8,69153.53
210,51870.51,69490.73
211,52189.3,69822.85
212,52920.51,70511.35
213,52681.69,70193.32
214,52995.89,70620.9
215,53543.99,70774.51
216,53333.0,71572.31
217,53997.12,71352.64
218,54356.35,71740.8
219,54401.02,71901.18
220,55028.07,72233.53
221,55301.97,72292.04
222,55372.3,72442.26
223,55486.4,72997.71
224,55805.34,73377.11
225,56172.07,73770.2
226,56289.8,73885.17
