Index,Lower,Upper
206,28350.49846342274,37315.81780461466
207,28248.52171547992,37517.9148140244
208,28709.78027003756,37383.83321337226
209,28490.234289476954,37513.151222494824
210,28638.907092201865,37395.68017256445
211,28657.69252967415,37648.46249505881
212,29079.44339315203,37976.91835638827
213,29100.93565152861,38032.92180284408
214,29155.1901842779,38132.13403912904
215,29489.2170121779,38341.28138399414
216,29497.955174486953,38442.765814231774
217,29690.436219047435,38633.647840093654
218,29773.468789917828,38726.923945686256
219,29702.757915595514,38588.226693706834
220,29908.085255078146,39014.14746924905
221,30142.689962987886,38787.269838326036
222,30095.948139017895,39357.86857590892
223,30457.55211901832,39285.694307531136
224,30405.788913783243,39632.90264940199
225,30609.36948315614,39863.01680973505
226,30752.79409640125,40199.81100893138
227,31057.915247136447,40339.41298900074
228,31148.45364458442,40509.39406147771
229,31300.204817272326,40893.103543055426
230,31317.953860088368,41044.02194232125
231,31406.40173571027,41055.3183723093
232,31737.584361376827,41428.39191549271
233,31787.954061092165,41243.7667760812
234,32058.902352364024,41574.117495325816
235,32055.2503090355,41613.7113916855
236,32256.429664251777,41783.001376030705
237,32351.2698931536,41781.1769450423
238,32597.29734847265,41958.90419443969
239,32627.912819225374,41906.994385111866
240,32649.69210303384,41909.71401751841
241,32645.973404191285,42019.53808183665
242,32924.713780573205,42054.837531394885
243,33046.09448884524,42027.1628659832
244,33281.30177481434,42284.44218420406
245,33182.148249158105,42170.5689177527
246,33156.65102981988,42166.36338014767
247,33434.19307921195,42138.0427745117
248,33458.493760450605,42255.56917065938
249,33628.91767487986,42283.28839980916
250,33678.68948207916,42502.29426462153
251,33831.97286506205,42475.37074723208
252,33803.15884522555,42266.54627165577
253,33973.17761421127,42287.74219388574
254,34126.48270444843,42192.65956749788
255,34290.34491728382,42437.474639642474
256,34235.18141918423,42519.508017692846
257,34408.1974049902,42390.34819969804
