S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303
5.786897381366708,5.765863619240529,5.717027701406222,5.765038247904949,5.814130531825066,6.071461672505757,6.311734809152915,7.2712177536794265,1.9459101490553132,2.3206597555168647,2.833213344056216,4.224052988138615,5.700443573390687,5.56884792127598
5.783825182329737,5.564621460469777,5.720311776607412,4.7522500353875055,5.811140992976701,5.386152941410398,6.302618975744905,7.559919102540794,1.9459101490553132,1.9774319406267535,2.9444389791664403,2.8313347797538997,5.69035945432406,6.114855361310397
5.7745515455444085,5.851615586128366,5.720311776607412,6.306623790325283,5.811140992976701,5.785059930318171,6.313548046277095,6.665704556288646,1.9459101490553132,1.5823468245042758,2.995732273553991,3.0341176484201506,5.680172609017068,5.153769998043401
5.755742213586912,6.174024622726417,5.720311776607412,4.908125402603186,5.811140992976701,5.3451837078597775,6.3080984415095305,6.323221508013233,1.791759469228055,1.8903553412424792,2.995732273553991,4.341028623589357,5.631211781821365,5.877669499112441
5.765191102784844,6.320978980353196,5.726847747587197,5.131880022540507,5.811140992976701,5.856005593690743,6.298949246855942,6.742204376632668,1.791759469228055,1.7297596125772845,3.091042453358316,3.514744498169257,5.634789603169249,5.111696147164041
5.765191102784844,6.111728161469753,5.733341276897746,5.558690597757213,5.811140992976701,5.636974588913392,6.298949246855942,5.917177001120556,1.791759469228055,3.4746684369619167,2.772588722239781,4.396506406346098,5.66988092298052,6.147980936181085
5.75890177387728,6.514684308465377,5.703782474656201,5.765485139623209,5.808142489980444,6.019692946366558,6.278521424165844,5.799210614619247,1.791759469228055,2.109667377476299,2.302585092994046,4.279108530172826,5.6131281063880705,6.099972702478184
5.7745515455444085,6.51947212796302,5.717027701406222,5.348140654254034,5.808142489980444,5.244520214031318,6.278521424165844,6.081836098816999,1.791759469228055,2.9454186579785233,2.4849066497880004,4.131658038714923,5.616771097666572,5.322264398610927
5.765191102784844,6.164604905021217,5.71042701737487,4.924150603701419,5.808142489980444,6.086480559646965,6.2878585601617845,5.838658476823621,1.791759469228055,3.7341636244204945,2.302585092994046,2.4785950928106164,5.616771097666572,6.309253139151941
5.777652323222656,6.2326620626900215,5.707110264748875,5.621378073402684,5.755742213586912,5.140904992769809,6.3080984415095305,5.811670296965857,1.791759469228055,0.18507030024382054,2.3978952727983707,3.3189069758226477,5.66988092298052,5.986608625238364
5.777652323222656,5.784494512202409,5.707110264748875,5.647152320486916,5.755742213586912,5.162384533335136,6.3080984415095305,5.813309687359249,1.791759469228055,2.199281187831399,2.302585092994046,3.2180561520018913,5.66988092298052,4.4416054603342365
