S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
5.840641657373398,5.905965091877481,5.726847747587197,5.406354149356674,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303
5.786897381366708,5.322216375790127,5.717027701406222,5.563413282137886,5.814130531825066,5.642707969505298,6.311734809152915,5.931416502624923,1.9459101490553132,2.652637506346329,2.833213344056216,4.467389801184747,5.700443573390687,6.2853253764234545
5.783825182329737,6.035706807328433,5.720311776607412,5.4817399469514845,5.811140992976701,5.140757015802044,6.302618975744905,6.991260321241283,1.9459101490553132,1.8376586662142944,2.9444389791664403,4.210742733989027,5.69035945432406,5.807993957810024
5.7745515455444085,6.382501236647704,5.720311776607412,6.0211646976634965,5.811140992976701,5.057696044175152,6.313548046277095,6.2032949443588485,1.9459101490553132,0.9245180720169774,2.995732273553991,2.7493550573912033,5.680172609017068,6.243585368173297
5.755742213586912,5.636477352435496,5.720311776607412,4.718735297595835,5.811140992976701,5.289710661080956,6.3080984415095305,6.7078419371488245,1.791759469228055,1.8250108165828738,2.995732273553991,3.606902352150679,5.631211781821365,6.260048961621622
5.765191102784844,6.376441983533394,5.726847747587197,4.725721875389061,5.811140992976701,5.860229765986906,6.298949246855942,5.728271172493303,1.791759469228055,2.0643590945046673,3.091042453358316,3.1271896772773173,5.634789603169249,5.333645565083579
5.765191102784844,6.144122482546078,5.733341276897746,5.321265570603521,5.811140992976701,4.930535843010965,6.298949246855942,6.721702861859217,1.791759469228055,3.6191369603112147,2.772588722239781,3.3661773869739156,5.66988092298052,5.151792109713964
5.75890177387728,5.898780281536539,5.703782474656201,5.3757901978607325,5.808142489980444,5.242589318419485,6.278521424165844,5.375096453009063,1.791759469228055,1.754939371811699,2.302585092994046,4.020176934269071,5.6131281063880705,5.843405445677878
5.7745515455444085,5.918117620657938,5.717027701406222,5.508173115197473,5.808142489980444,6.248916929266417,6.278521424165844,6.509861090780441,1.791759469228055,1.732920776730571,2.4849066497880004,2.7862031498851767,5.616771097666572,5.6805350553248894
5.765191102784844,6.2964811527975915,5.71042701737487,5.6046029956758145,5.808142489980444,5.165903258388041,6.2878585601617845,7.224689703781337,1.791759469228055,1.3702261239748676,2.302585092994046,3.7976482745631284,5.616771097666572,5.3514887677417855
5.777652323222656,6.2150709573856915,5.707110264748875,5.730683721014538,5.755742213586912,5.987858718874381,6.3080984415095305,6.045328415422308,1.791759469228055,3.028702910622595,2.3978952727983707,3.408469739458158,5.66988092298052,4.94395898760711
5.777652323222656,5.611254382329051,5.707110264748875,5.276016267503327,5.755742213586912,5.844091225029432,6.3080984415095305,6.522946997849568,1.791759469228055,2.3168023075764843,2.302585092994046,3.6260050179308823,5.66988092298052,6.247785815200052
