S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369,0.09570708395718364,0.794859720905366
0.0,0.3763091059720256,0.0,0.0,0.7667871704884506,3.6134184728325494,0.0,0.5820139943990156,0.0,0.13131941673898256,0.0,0.29152348458487065,0.09173093557754416,0.04879474088061775,0.0,0.41398888149505164,0.09173093557754416,0.4588178548406173
0.0,0.11602931799159188,0.0,0.31392827535967194,0.7421452665515222,1.3505300581595634,0.0,0.6093474064062248,0.0,0.5625743484032961,0.0,0.02522401759456482,0.08773891430800683,0.41776721632759045,0.0,0.0,0.08773891430800683,0.7623435396779543
0.0,0.0,0.0,0.34659244695601266,0.71688076489204,2.890898076300682,0.0,2.784513300088405,0.0,0.0,0.0,0.49196300377857954,0.08373089291046804,0.08837441258184253,0.0,2.01119568450337,0.08373089291046804,1.7721454936532182
0.0,0.4736877206761709,0.0,0.0,0.6909613873399651,1.5703104510895267,0.0,0.8459179815751164,0.0,0.10135096316846053,0.0,0.0,0.07970674261074254,0.8059371965523004,0.0,1.5956108300367227,0.07970674261074254,1.7296393969886263
0.0,0.00407849002084526,0.0,0.0,0.6643522786120012,2.7239041002645354,0.0,1.2264057073518178,0.0,0.0,0.0,0.12583094994120772,0.0756663330737376,1.0583404406909234,0.0,0.0,0.0756663330737376,0.5394363753663262
0.0,0.5301266324224903,0.0,0.07697094332608181,0.6370157244482506,2.0376299158238296,0.0,0.8150328561686833,0.0,0.09978830439770796,0.0,0.0,0.07160953237812315,1.0929399586493058,0.0,0.8381672848129861,0.07160953237812315,0.44262035215954487
0.0,0.1536179189990676,0.0,0.25412578713477585,0.6089108301281418,1.5342847204111467,0.0,0.7153837810527037,0.0,0.027345465999815605,0.0,0.12079690026696924,0.06753620699048736,1.0040167262530195,0.0,0.5171226198259908,0.06753620699048736,0.0
0.0,0.8056430958906622,0.0,0.037958565086525016,0.5799931524885629,3.7988514411971623,0.0,0.4041273009681379,0.0,0.7752594622178048,0.0,0.0,0.06344622173896218,0.3964242738577497,0.0,0.1963285608542869,0.06344622173896218,1.2835195719601238
0.0,0.34174863919601095,0.0,0.5377538006631639,0.5502142771329512,1.8471088840166399,0.0,1.661629367325745,0.0,0.6877256922340964,0.0,0.010990630501230371,0.059339439786308804,1.536226061246675,0.0,0.0,0.059339439786308804,0.8438574268913225
0.0,0.7943539214280158,0.0,0.0,0.5195213307335447,4.311517930143164,0.0,1.5821485721740718,0.0,0.1341115098026495,0.0,0.0,0.055215722602446685,0.5233806181561576,0.0,0.836699287612972,0.055215722602446685,0.3881051106630296
0.0,0.0,0.0,0.0015517588629002377,0.4878564160895768,1.803287432698124,0.0,1.0808494712087238,0.0,0.0,0.0,0.0,0.05107492993641532,0.581252101020727,0.0,0.0,0.05107492993641532,0.4610231628563509
0.0,0.0,0.0,0.088979247425023,0.45515595477864185,1.3022962971916527,0.0,1.0272893429160332,0.0,0.0,0.0,0.11080430255808275,0.04691691978775157,0.0,0.0,0.7785284501398866,0.04691691978775157,2.031673395038405
0.0,0.3471539269431356,0.0,0.05824832574391967,0.4213499186481877,3.6372715779645373,0.0,1.368940804061446,0.0,0.4988622902444433,0.0,0.0,0.04274154837727106,1.3387906752679588,0.0,0.65518197004303,0.04274154837727106,0.0
0.0,0.0,0.0,0.0,0.3863609267981219,1.589029083300186,0.0,0.7254682269399733,0.0,0.0,0.0,0.0,0.038548670117235125,0.7055642517625537,0.0,0.20898460099665217,0.038548670117235125,0.0
0.0,0.2696267859245684,0.0,0.0,0.3501031787754985,2.9276646903257406,0.0,2.5685806597925365,0.0,0.0,0.0,0.17518243713491094,0.03433813758089155,0.7063059792237959,0.0,2.1543727552922203,0.03433813758089155,1.1701018170969812
0.0,0.20270239155599254,0.0,0.0,0.3124811869859139,2.7244811848914026,0.0,0.025964337235037993,0.0,0.06836479692417044,0.0,0.036250264312161114,0.03010980147137047,0.19344211891079516,0.0,0.41145497389129415,0.03010980147137047,1.0767216961365935
0.0,0.5382141458276833,0.0,0.0,0.27338826119463594,0.020905965975939633,0.0,0.0,0.0,0.3985317389492235,0.0,0.5380356536025626,0.025863510589919297,0.3339690428473436,0.0,0.5239752853975537,0.025863510589919297,0.40262914835930536
0.0,0.0,0.0,0.24272075023452858,0.23270468455819335,3.2434033559269886,0.0,0.0,0.0,0.4027226891280473,0.0,0.0,0.021599111803461798,0.6102588455419969,0.0,0.0,0.021599111803461798,0.0
0.0,0.0,0.0,0.037806590957400805,0.19029550263309924,2.538522469570402,0.0,0.17328870331564072,0.0,0.3494094143413221,0.0,0.0,0.017316450011460875,0.5437307827397494,0.0,0.0,0.017316450011460875,1.0185382204169413
0.0,0.8665400723389394,0.0,0.1464950778904766,0.1460078224319825,2.0834891165949276,0.0,0.34026172114037945,0.0,0.4028359125571169,0.0,0.29524394790998376,0.0130153681120703,0.7824169510412764,0.0,0.0,0.0130153681120703,0.9374754295959582
0.0,0.9581564204350972,0.0,0.0,0.09966748517328153,2.685079081506176,0.0,1.237509312916819,0.0,0.0,0.0,0.0,0.008695706967553821,0.11086291026604811,0.0,0.0,0.008695706967553821,1.5214702386600045
