S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.5300554801816516,0.0,0.0,0.4213499186481877,0.801325945879549,0.0,1.4070764275583714,0.0,0.0,0.0,0.0,0.04274154837727106,0.9238566203703329,0.0,0.0,0.04274154837727106,1.0107660221628945
0.0,0.0,0.0,0.23510744421344545,0.3863609267981219,1.700131366151921,0.0,0.0,0.0,0.2926089105552794,0.0,0.24983981667479352,0.038548670117235125,0.0,0.0,1.9844976995454133,0.038548670117235125,1.5075517136465435
0.0,0.0,0.0,0.35658105515679983,0.3501031787754985,1.992738854694149,0.0,0.06536335153664946,0.0,0.0,0.0,0.0,0.03433813758089155,0.4455780611336394,0.0,0.7696405071651413,0.03433813758089155,0.3308641965975273
0.0,1.1296119375008953,0.0,0.0,0.3124811869859139,0.7655787332561586,0.0,0.20361924856572033,0.0,0.0,0.0,0.0,0.03010980147137047,1.1651239610328359,0.0,0.4980280910265936,0.03010980147137047,2.005569455720128
0.0,0.26388811885776586,0.0,0.0,0.27338826119463594,1.782975988883113,0.0,0.0,0.0,0.5713386167803007,0.0,0.27148482956052583,0.025863510589919297,0.0,0.0,0.0,0.025863510589919297,0.9844490328667046
0.0,0.855970345809848,0.0,0.6325130517807465,0.23270468455819335,2.8571964177567164,0.0,0.0,0.0,0.030180293282165593,0.0,0.10663007315215207,0.021599111803461798,0.5097685618618955,0.0,0.0,0.021599111803461798,0.0
0.0,0.0,0.0,0.12549870969293872,0.19029550263309924,1.5141341725349315,0.0,0.0,0.0,0.0,0.0,0.0,0.017316450011460875,0.5069841693096877,0.0,0.2839695568951866,0.017316450011460875,0.9048623309096167
0.0,0.9872640797736594,0.0,0.5096580937662037,0.1460078224319825,1.7150916705167218,0.0,1.48345053039712,0.0,0.3986248504372794,0.0,0.360589051055414,0.0130153681120703,0.6558327224843892,0.0,0.0,0.0130153681120703,0.8415841465863749
0.0,1.0518184426872823,0.0,0.2190497140422171,0.09966748517328153,3.311754614896589,0.0,1.0023060437104658,0.0,0.39090318283855635,0.0,0.0,0.008695706967553821,0.7122913438869694,0.0,0.8106334615572073,0.008695706967553821,1.3434512951508883
0.0,0.0,0.0,0.0,0.05107492993641579,2.8006435274907195,0.0,0.09134452659304965,0.0,0.21919244014463807,0.0,0.0,0.00435730536895569,0.19953571981330825,0.0,0.0,0.00435730536895569,1.7302666440622514
0.0,0.5698758789966425,0.0,0.243310449593623,0.0,0.7273603643732782,0.0,1.7148269545581765,0.0,0.0,0.0,0.32948411735411703,0.0,0.21168042426931194,0.0,0.3424371271505534,0.0,0.630261073592826
