S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369,0.09570708395718364,0.794859720905366
0.0,0.0,0.0,0.40805089971718156,0.7667871704884506,0.42592966855597014,0.0,0.0,0.0,0.1565186190588332,0.0,0.01473505967151581,0.09173093557754416,0.4702405871929075,0.0,1.8267156099641881,0.09173093557754416,0.0
0.0,0.0,0.0,0.0,0.7421452665515222,1.2363075858770178,0.0,0.0,0.0,0.5709793917964548,0.0,0.0,0.08773891430800683,0.5410368885977794,0.0,0.23011825753579485,0.08773891430800683,0.8200892693708486
0.0,0.0,0.0,0.10802170257333886,0.71688076489204,1.0213455860155656,0.0,1.0258734439395112,0.0,0.36412160056816284,0.0,0.0,0.08373089291046804,0.5858316964218646,0.0,0.7974305981887142,0.08373089291046804,0.49423388853690325
0.0,0.9019537354805716,0.0,0.41163242908101305,0.6909613873399651,1.7558610195797137,0.0,0.2594049116787492,0.0,0.0,0.0,0.028505652070355627,0.07970674261074254,1.0106781408895706,0.0,0.7879051757761464,0.07970674261074254,0.4793182222314596
0.0,0.0,0.0,0.37561200775126424,0.6643522786120012,2.2238798392686534,0.0,0.0,0.0,0.0,0.0,0.02867207054337161,0.0756663330737376,0.8094781421521144,0.0,0.9348360283063349,0.0756663330737376,0.8571887319090605
0.0,0.14288336260797332,0.0,0.47564571727558336,0.6370157244482506,3.2068587484474294,0.0,0.5828753248391887,0.0,0.16157482842687199,0.0,0.21753470413975426,0.07160953237812315,1.0217534818589455,0.0,1.339922111616113,0.07160953237812315,1.610415737493741
0.0,0.11507719858133862,0.0,0.0,0.6089108301281418,3.0466858568340416,0.0,0.4495714247886596,0.0,0.7004909139114965,0.0,0.0,0.06753620699048736,0.5302222246282935,0.0,0.2773570934261618,0.06753620699048736,0.6739144173037798
0.0,0.3758389935108525,0.0,0.0,0.5799931524885629,2.271938953785289,0.0,0.3050183403480209,0.0,0.0,0.0,0.3388849587912927,0.06344622173896218,1.4236481655866258,0.0,0.5419364265800166,0.06344622173896218,1.1095218604244699
0.0,0.4447750703166371,0.0,0.12376530050514793,0.5502142771329512,1.6180866717270206,0.0,0.0,0.0,0.29967281136611756,0.0,0.0,0.059339439786308804,0.4495211902379253,0.0,0.8933656642638836,0.059339439786308804,1.0664663246964508
0.0,0.0,0.0,0.35439089555834047,0.5195213307335447,3.395148536071877,0.0,0.8152798413885312,0.0,0.0,0.0,0.09766348972147113,0.055215722602446685,0.48581571410922453,0.0,1.9021056330294193,0.055215722602446685,1.5939417381566177
0.0,0.12186445702532193,0.0,0.20086499564985724,0.4878564160895768,1.4484251931434249,0.0,0.2521871698050234,0.0,0.0,0.0,0.10795070997944706,0.05107492993641532,0.6199197098173085,0.0,1.8074786705279888,0.05107492993641532,0.9632713339676632
0.0,0.10535016978398101,0.0,0.16501093597505534,0.45515595477864185,2.192835283431367,0.0,1.0573330031772783,0.0,0.0,0.0,0.0,0.04691691978775157,0.8899414456595187,0.0,0.8007663842971471,0.04691691978775157,1.20411631413721
0.0,0.3262654668635053,0.0,0.11426985523352493,0.4213499186481877,3.237500655206248,0.0,1.7697295748887676,0.0,0.5166435631484515,0.0,0.0,0.04274154837727106,1.0225089690818556,0.0,0.3403051669908228,0.04274154837727106,1.7815757162618544
0.0,0.0,0.0,0.138784785411741,0.3863609267981219,1.9540288572569846,0.0,3.444388678079878,0.0,0.2144949692418738,0.0,0.0,0.038548670117235125,0.0,0.0,0.0,0.038548670117235125,0.0
0.0,0.3923466343043943,0.0,0.0,0.3501031787754985,1.7425638041906608,0.0,0.7244215575386712,0.0,0.08885530606984904,0.0,0.3223940024395617,0.03433813758089155,0.9686974730199432,0.0,0.5477263685349215,0.03433813758089155,0.0
0.0,0.5447302870639417,0.0,0.359385744111852,0.3124811869859139,3.2356497062711522,0.0,0.8880280898926758,0.0,0.0,0.0,0.2397693995317656,0.03010980147137047,0.985696921606092,0.0,1.6512663026856909,0.03010980147137047,2.383489402719952
0.0,0.16322177542214497,0.0,0.5577985254296951,0.27338826119463594,1.8154573449992475,0.0,0.0,0.0,0.0,0.0,0.0,0.025863510589919297,0.7859369917107886,0.0,0.0,0.025863510589919297,0.0
0.0,0.41151324935664746,0.0,0.13900512944194848,0.23270468455819335,1.7268116781008223,0.0,1.74970475376597,0.0,0.016174162634964018,0.0,0.019677941789278258,0.021599111803461798,0.8260359477529052,0.0,0.9841018159610264,0.021599111803461798,0.0
0.0,0.2973163538056516,0.0,0.10637650850910696,0.19029550263309924,1.1998510824646698,0.0,0.9786418959415406,0.0,0.12486153104551798,0.0,0.2470032488675006,0.017316450011460875,1.0538782418333181,0.0,1.2564017344215692,0.017316450011460875,0.9992966464037042
0.0,0.36427480073021545,0.0,0.0,0.1460078224319825,2.7622162352905075,0.0,0.6796538804966846,0.0,0.0,0.0,0.23334443012743267,0.0130153681120703,0.8899910422500688,0.0,0.3587464183532297,0.0130153681120703,1.1744424667626827
0.0,0.7460169745854199,0.0,0.0,0.09966748517328153,2.683648131360444,0.0,0.0,0.0,0.0,0.0,0.10905113205411665,0.008695706967553821,1.3304048437657467,0.0,0.0,0.008695706967553821,1.184902899940417
0.0,0.0,0.0,0.0,0.05107492993641579,2.8215883315348353,0.0,1.9690213851341372,0.0,0.0,0.0,0.16819022395449687,0.00435730536895569,0.23761621569009433,0.0,0.0,0.00435730536895569,0.2689913996501665
0.0,0.14976481575895995,0.0,0.14924734605025528,0.0,2.197579497879111,0.0,1.4775146617250496,0.0,0.20795213777655197,0.0,0.0,0.0,0.6553127682533748,0.0,0.7862910051877128,0.0,0.22630459948697246
