,Actual_last_5_vals,Mean_Simulation,Simulated_18,Simulated_26,Simulated_20,Simulated_3,Simulated_9,Simulated_0,Simulated_12,Simulated_7,Simulated_13,Simulated_24,Simulated_1,Simulated_23,Simulated_25,Simulated_4,Simulated_6,Simulated_17,Simulated_5,Simulated_15,Simulated_14,Simulated_21,Simulated_22,Simulated_29,Simulated_19,Simulated_10,Simulated_2,Simulated_27,Simulated_11,Simulated_28,Simulated_16,Simulated_8
0,87576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,89830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,115264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,110234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,116422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01,112843.01
6,,106923.13,109087.56,118173.38,101823.85,94862.9,89828.48,73107.79,100631.95,131514.47,119221.2,117793.53,96455.14,98726.64,116528.37,129456.85,103134.57,91577.74,124077.81,132032.92,118705.78,112589.49,77876.58,106143.5,138297.56,84944.94,51586.97,107500.51,109605.4,82487.96,118245.62,151674.38
7,,115464.94,119263.9,116227.45,136355.14,107168.76,80459.17,106723.78,123471.09,125696.73,158257.72,157216.36,109974.16,122399.59,104660.9,104941.9,86405.01,145374.42,97140.17,107727.01,112677.95,72214.87,55471.13,120835.19,130249.1,146187.63,105562.8,119410.32,82653.26,133567.61,116922.91,158732.2
8,,116529.52,122430.91,116078.12,123538.12,117045.86,125811.9,118313.49,124846.68,121091.39,90136.52,94012.29,112523.42,128794.68,138200.57,98845.2,101645.92,125015.42,98832.29,136061.58,91636.82,63854.02,112658.3,127030.56,158228.68,138437.01,124851.07,152388.99,148918.98,60523.4,68870.09,155263.25
9,,112423.19,98190.07,129368.18,111712.15,120052.85,99898.9,113366.45,61231.95,102386.66,121977.74,83166.08,123133.09,108511.84,114512.63,127377.47,104477.62,64708.56,118525.05,97663.02,130388.17,113460.53,96584.09,122335.88,107996.45,145773.51,140673.61,196477.6,73447.28,103432.19,86784.84,155081.19
10,,113990.64,91636.64,142665.72,112513.35,129822.29,120323.88,117658.56,133821.61,133900.9,143716.58,96549.28,92227.01,140338.25,110945.91,132923.58,95744.97,94263.25,103887.67,110339.22,108218.59,98867.96,104124.73,123289.04,106934.92,103510.09,132677.54,126740.33,62466.23,89834.0,64322.65,195454.57
11,,119531.04,129343.13,125422.57,121965.83,108159.65,139048.98,123332.13,110813.31,109626.86,134146.75,112691.67,117220.36,123609.45,105578.59,145236.05,161851.61,115036.29,90474.19,127963.75,82969.64,126369.73,120106.62,110774.32,114465.68,124149.69,154575.55,177190.16,72215.35,47638.06,85456.1,168499.05
12,,114467.78,107142.03,132818.11,109308.25,141837.48,97071.73,132880.19,117284.67,132413.58,115295.88,121296.94,112229.85,118190.25,114367.55,121858.81,98589.9,150006.63,92551.34,83728.7,85211.26,89272.78,73817.11,154588.12,153168.94,108560.93,131925.51,126479.2,65900.76,99539.35,69719.32,176978.22
13,,105728.81,90214.25,119340.25,111102.39,118285.89,111422.03,135873.83,112630.94,83192.99,125409.11,87419.35,171883.61,131786.62,53319.28,80216.77,89707.66,95558.08,63292.12,46779.12,78500.72,105756.59,77108.47,163940.69,154625.37,124874.72,94378.91,160365.15,91970.64,47688.49,23614.76,221605.59
14,,119053.68,108448.84,120687.4,97383.25,140078.16,134034.35,142948.48,97655.73,131152.56,123017.06,118703.35,98944.6,144871.71,76495.2,100939.57,93581.56,85102.33,100638.92,112829.11,83093.4,145395.8,104298.88,162509.8,146108.89,164026.1,191070.68,164233.78,69862.0,68806.21,85876.59,158816.07
15,,113162.78,107674.75,135240.5,81330.68,98200.24,119934.79,130312.7,135941.09,83744.81,122113.73,95422.59,134336.51,125123.52,82854.15,98314.2,100695.82,112346.73,146623.07,165774.93,93876.09,89655.61,103584.93,153817.8,81944.49,157418.57,119587.7,139914.06,70957.48,78698.42,54640.08,174803.32
16,,127677.99,111270.04,136307.13,90908.69,144483.04,120981.22,111226.57,113920.76,114807.09,121639.4,119603.99,160009.96,196144.59,113834.26,97806.1,149587.21,136626.47,132249.39,130055.37,107170.41,160769.94,104972.52,167708.67,109588.77,166111.77,142493.58,177261.11,85793.33,61863.69,82429.25,162715.32
17,MAE,,9467.09,10689.84,11535.51,12368.69,12608.08,13233.86,14167.24,14508.78,14570.11,14998.34,16396.38,16479.94,16698.96,17172.58,17332.6,17925.25,18269.83,19177.25,19333.33,19396.22,19625.11,22257.73,22363.83,22981.05,23133.9,31917.31,33442.19,35589.95,36136.02,51222.47
