S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,0.6931471805599453,2.6336389706392938,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.091042453358316,2.431549945789797,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,5.1864397681287775,3.1354942159291497,3.468480846177918,0.6931471805599453,0.8132399660352223,4.962844630259907,4.6095818645975415,3.7376696182833684,4.772083374818337,3.091042453358316,2.4977717646361315,3.258096538021482,3.720484988323852,3.5553480614894135,3.0318845366788527,1.9459101490553132,3.5587604045026073
5.4680601411351315,7.085573575645685,3.1354942159291497,3.6822426819767045,0.6931471805599453,3.185879907090198,4.962844630259907,4.103905906585427,3.7376696182833684,4.348036223222794,3.091042453358316,1.9129236421074793,3.258096538021482,2.2988562465611575,3.5553480614894135,2.5127925361342234,1.9459101490553132,2.6275811820558257
5.4680601411351315,5.61984947247471,3.1354942159291497,4.072465179657771,0.6931471805599453,3.514453809539632,4.962844630259907,5.129119185518595,3.7376696182833684,3.9438732325070136,3.091042453358316,3.2062360639198526,3.258096538021482,4.36031924578471,3.5553480614894135,3.263325006796179,1.9459101490553132,1.1984326802435221
5.4680601411351315,4.182561641172399,3.1354942159291497,3.698670855270684,0.6931471805599453,3.086669972095679,4.955827057601261,5.278324897206153,3.7376696182833684,3.8358511807129787,3.091042453358316,3.18395586700556,3.258096538021482,2.822428834952727,3.5553480614894135,2.693422965861566,1.9459101490553132,2.372946349897886
5.458166067489932,5.436467848035234,3.1354942159291497,4.09291379826381,0.6931471805599453,1.4335818753459617,4.9858871244070615,4.879138038593775,3.729701448634191,3.315188688918171,3.091042453358316,1.6836551643800504,3.258096538021482,2.8840353793709164,3.5553480614894135,3.261009857216037,1.9459101490553132,2.6979917861594993
5.448173122092414,4.381798690717715,3.1354942159291497,3.1195922074439673,0.6931471805599453,2.5331700557862704,5.015069891164122,5.70400438663521,3.721669276936927,3.2057559256649193,3.091042453358316,2.533129994823614,3.258096538021482,2.3642390285247386,3.5553480614894135,3.190674044151683,1.9459101490553132,3.0643093768985876
5.438079308923196,6.343832818810562,3.1354942159291497,3.6887581020279145,0.6931471805599453,2.0866889062688063,5.043425116919247,5.39472225163637,3.713572066704308,3.444782898942795,3.091042453358316,2.656273658875522,3.258096538021482,2.8824660677207214,3.5553480614894135,3.30468380827307,1.9459101490553132,3.2722716802522283
5.438079308923196,5.969498668891372,3.1354942159291497,2.8054709342673747,0.6931471805599453,2.291063619237811,5.043425116919247,3.167401739246584,3.713572066704308,3.4202460619218535,3.091042453358316,2.5618403543265584,3.258096538021482,2.775149530742248,3.5553480614894135,3.947137582562103,1.9459101490553132,3.7726303193192647
5.438079308923196,6.316580009431822,3.1354942159291497,3.016039478158456,0.6931471805599453,4.1939349939532375,5.043425116919247,5.268258899410994,3.713572066704308,3.349456596693809,3.091042453358316,2.2278104695891896,3.258096538021482,1.4020491709728824,3.5553480614894135,3.7488879221093017,1.9459101490553132,2.271059608749147
5.438079308923196,6.386241320586054,3.1354942159291497,4.435149631389644,0.6931471805599453,1.8261643207267544,5.043425116919247,5.1812466031872315,3.713572066704308,4.221088584820381,3.091042453358316,2.2312940567903494,3.258096538021482,4.09086211869267,3.5553480614894135,3.68981708603068,1.9459101490553132,2.9976921125164684
5.438079308923196,4.288346906711416,3.1354942159291497,3.7907861115353,0.6931471805599453,1.7861368773214834,5.043425116919247,4.424916496501216,3.713572066704308,4.587222229213983,3.091042453358316,1.8600603840662333,3.258096538021482,0.9426839523079913,3.5553480614894135,2.7577940703623396,1.9459101490553132,2.811736377650347
