RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.0,3.3202283191284883,1.6889869029199953,0.0,0.0,0.0,0.0,0.0,0.18393647179709674
0.0,0.0,3.3262343431887,1.8257571710022875,0.0,0.0,0.0,0.0,0.0,0.7424697045991796
0.0,0.0,3.332204510175204,2.479675387885446,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.332204510175204,2.1702124736252717,0.0,0.0,0.0,0.0,0.0,0.016618502442312555
0.0,0.0,3.332204510175204,1.8107887966728797,0.0,0.0,0.0,0.0,0.0,0.5027399459395275
0.0,0.0,3.332204510175204,0.6143485541936518,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.332204510175204,2.0443554797444037,0.0,0.0,0.0,0.0,0.0,0.43770002505237027
0.0,0.0,3.332204510175204,2.287385613720283,0.0,0.0,0.0,0.0,0.0,0.5305667771964588
0.0,0.0,3.332204510175204,1.8617709435919667,0.0,0.0,0.0,0.0,0.0,0.36619428212349825
0.0,0.0,3.332204510175204,2.1747891820739254,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.332204510175204,2.4439165762070525,0.0,0.0,0.0,0.0,0.0,0.08226123739411197
0.0,0.0,3.332204510175204,3.3066238547037923,0.0,0.0,0.0,0.0,0.0,0.0
