S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.4353319032990572,3.258096538021482,1.2741321845028792
0.0,0.9001760115818223,3.258096538021482,2.138756973567619
0.0,0.5463106636035993,3.258096538021482,2.5221417350955515
0.0,0.2753486150310259,3.258096538021482,2.360781212061572
0.0,0.46634414787069295,3.258096538021482,2.740530317841798
0.0,0.11681098986976837,3.258096538021482,3.1691440328248897
0.0,0.29299739965210014,3.258096538021482,2.759436695843203
0.0,1.0502250961872333,3.258096538021482,2.2307605790191465
0.0,0.572121474975252,3.258096538021482,3.7507879954589987
0.0,0.2368217965223833,3.258096538021482,1.714469244765417
0.0,0.12854210307151331,3.258096538021482,1.8082009111198247
