S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.0,3.258096538021482,2.7412859888381464
0.0,0.46620468310918195,3.258096538021482,2.822816279365451
0.0,0.0,3.258096538021482,1.7651785283740766
0.0,0.48215253111607886,3.258096538021482,3.278361869605688
0.0,0.7159753083501454,3.258096538021482,1.8368566744575865
0.0,0.18534839053361632,3.258096538021482,2.3698140227284465
0.0,0.4279660824540318,3.258096538021482,2.4244024433506404
0.0,0.3818854298606811,3.258096538021482,2.5766622921250204
0.0,0.6184454431826978,3.258096538021482,1.0314458315569985
0.0,0.23557452774670637,3.258096538021482,2.1809019625866233
0.0,0.4608450248030209,3.258096538021482,2.566849748496782
