S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.9970475858720711,3.258096538021482,1.6435100051213838
0.0,0.7855287224526919,3.258096538021482,2.890898343114131
0.0,0.5505949313344167,3.258096538021482,2.40721622310462
0.0,0.3620164967574537,3.258096538021482,2.141224854677737
0.0,0.0,3.258096538021482,1.0132600561407146
0.0,0.08109134870139317,3.258096538021482,1.903129814109402
0.0,0.6033630155394292,3.258096538021482,2.088671318084927
0.0,0.0,3.258096538021482,2.9803488240144693
0.0,0.35622187476439443,3.258096538021482,2.193800935622655
0.0,0.5595829170728505,3.258096538021482,2.12370952423353
0.0,0.0,3.258096538021482,2.4671884703549796
