S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.09932109229376795,3.258096538021482,1.923692186390678
0.0,0.5501348599515931,3.258096538021482,3.059043655318428
0.0,0.17967985859213595,3.258096538021482,3.1355427748119142
0.0,0.6448499978525686,3.258096538021482,2.088517276284387
0.0,0.0,3.258096538021482,2.7829006387826993
0.0,0.5784889096036403,3.258096538021482,3.210006665915607
0.0,0.615139163349573,3.258096538021482,2.66437809997248
0.0,0.5684457080540469,3.258096538021482,3.4615531399676116
0.0,0.9944396095313084,3.258096538021482,2.7395610823770378
0.0,0.39967947273188537,3.258096538021482,2.4274317222147443
0.0,0.8048109571749286,3.258096538021482,1.7681233662645566
