S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.309129862946747,3.258096538021482,2.142330892613154
0.0,0.0,3.258096538021482,2.005668742686277
0.0,0.40493956227215766,3.258096538021482,3.394396395491306
0.0,0.0,3.258096538021482,2.7169185138683978
0.0,0.8548227444595593,3.258096538021482,2.725548246465935
0.0,0.02122268279386469,3.258096538021482,2.819243954551801
0.0,0.8989110858988222,3.258096538021482,2.163079002597001
0.0,0.0,3.258096538021482,1.315209609417321
0.0,0.7395496771655543,3.258096538021482,3.1876305971075345
0.0,0.21073625196203072,3.258096538021482,2.2264319306858553
0.0,0.3440420705458596,3.258096538021482,2.908423257210477
