S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.5929078053957698,3.258096538021482,2.0095894331581414
0.0,0.6659330005589315,3.258096538021482,1.4642593630816545
0.0,0.23030532336868617,3.258096538021482,1.899646959013357
0.0,0.0,3.258096538021482,3.1037314818164825
0.0,0.02838582028472425,3.258096538021482,1.9375766607672484
0.0,0.0,3.258096538021482,2.011739192588771
0.0,0.2147525280330251,3.258096538021482,2.613908921204198
0.0,0.3255777568517886,3.258096538021482,2.1636596716996483
0.0,0.8125806839131731,3.258096538021482,3.0635973137004564
0.0,0.5530324544441221,3.258096538021482,2.2227521180846246
0.0,0.34518125476167744,3.258096538021482,1.3014270685237153
