S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.48589756055270367,3.258096538021482,2.5922922441057925
0.0,0.4637268750453162,3.258096538021482,2.309507067946384
0.0,0.37527183695287575,3.258096538021482,2.1129532232630064
0.0,0.4327452240610053,3.258096538021482,0.8978682752342271
0.0,0.4887045261651824,3.258096538021482,2.7982702020086014
0.0,0.0,3.258096538021482,2.5538749452701097
0.0,0.3396565041842402,3.258096538021482,3.1463622581817434
0.0,0.22887026095293897,3.258096538021482,3.2520621685434086
0.0,0.29057026312131956,3.258096538021482,2.009030304101881
0.0,0.14847044779042531,3.258096538021482,3.6903371353980763
0.0,0.5863881179319941,3.258096538021482,2.97439304457259
