S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
3.044522437723423,3.697697263544742,2.70805020110221,3.461420735491537,4.31748811353631,4.495037878812216,1.3862943611198906,1.6954226165372368
3.044522437723423,3.3650500115819746,2.70805020110221,3.0908059397594734,4.31748811353631,4.307354260034243,1.3862943611198906,2.024535207445671
3.044522437723423,2.9864890533442883,2.70805020110221,4.443435753372378,4.330733340286331,4.500045510282055,1.3862943611198906,1.873995448837249
3.091042453358316,3.6076294551516495,2.70805020110221,3.5009842472937183,4.709530201312334,4.561518079208128,1.3862943611198906,1.8326154247640927
3.1780538303479458,4.068081191956201,2.70805020110221,4.594300584019738,4.736198448394496,4.79905799390516,1.3862943611198906,1.69445835964109
3.1780538303479458,3.973838784766166,2.70805020110221,2.3157070607849146,4.74493212836325,4.4234998968616654,1.3862943611198906,1.5037324103164804
3.258096538021482,3.4605913229650462,2.70805020110221,3.2208503820075522,4.574710978503383,4.304227094230685,1.3862943611198906,1.8239490987984264
3.258096538021482,2.7543242136233292,2.70805020110221,3.1524753613535923,3.970291913552122,3.9755207490157423,1.3862943611198906,1.5637325739711636
3.258096538021482,3.762560578408064,2.70805020110221,3.182915907952629,4.143134726391533,4.502589132680842,1.3862943611198906,2.5495921174818426
3.258096538021482,3.599245720730657,2.70805020110221,3.9180066004734546,4.127134385045092,4.2573676402698375,1.3862943611198906,1.3555136567686845
3.5553480614894135,2.8725652331442872,2.5649493574615367,3.0764096005709565,4.248495242049359,3.913581996347844,1.3862943611198906,1.8160147027731135
3.5553480614894135,4.026311650754499,2.5649493574615367,2.3367889394922745,4.23410650459726,4.226633548756544,1.3862943611198906,1.4134613461524292
