S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00108_Actual,S00108_Simulated
3.044522437723423,3.697697263544742,2.70805020110221,3.461420735491537,4.31748811353631,4.495037878812216,1.3862943611198906,1.6954226165372368
3.044522437723423,2.758830402015363,2.70805020110221,2.5714536479063543,4.31748811353631,4.096536130356818,1.3862943611198906,2.145970827384927
3.044522437723423,4.229185309424322,2.70805020110221,2.7086385370196853,4.330733340286331,4.9033046691539655,1.3862943611198906,2.1752534741917784
3.091042453358316,4.742639420138343,2.70805020110221,2.648878081393751,4.709530201312334,4.938909986618314,1.3862943611198906,1.9092295481965886
3.1780538303479458,3.3358919150055186,2.70805020110221,2.6474867023498616,4.736198448394496,4.5414522948820135,1.3862943611198906,1.3739009508366948
3.1780538303479458,4.9495572029338835,2.70805020110221,2.3482906021303296,4.74493212836325,4.90635234150453,1.3862943611198906,1.999173348202929
3.258096538021482,3.492664540056344,2.70805020110221,4.4073297925978085,4.574710978503383,4.461637505324368,1.3862943611198906,1.377411283977425
3.258096538021482,4.215297083031827,2.70805020110221,2.984384412874787,3.970291913552122,4.365627552769404,1.3862943611198906,0.9874460398708925
3.258096538021482,3.315278427504052,2.70805020110221,2.4962909019995565,4.143134726391533,3.8550423939587084,1.3862943611198906,1.5827414520326144
3.258096538021482,4.272591509993087,2.70805020110221,3.999034299167703,4.127134385045092,4.077704691484737,1.3862943611198906,1.9494684617988456
3.5553480614894135,2.9209149617892516,2.5649493574615367,2.502237151012475,4.248495242049359,4.240864964772541,1.3862943611198906,1.9227542989619177
3.5553480614894135,4.417066519138148,2.5649493574615367,1.675153189687953,4.23410650459726,4.451124409628382,1.3862943611198906,1.9027313670606085
