,Actual_last_5_vals,Mean_Simulation,Simulated_18,Simulated_7,Simulated_16,Simulated_1,Simulated_13,Simulated_6,Simulated_27,Simulated_20,Simulated_24,Simulated_8,Simulated_22,Simulated_5,Simulated_2,Simulated_23,Simulated_9,Simulated_12,Simulated_17,Simulated_11,Simulated_3,Simulated_28,Simulated_25,Simulated_0,Simulated_4,Simulated_14,Simulated_15,Simulated_21,Simulated_29,Simulated_26,Simulated_19,Simulated_10
0,41110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,41414.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,41719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,42023.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42,30977.42
6,,30805.1,33305.65,29644.9,25414.08,32763.78,32467.3,30880.79,30492.73,26944.91,32061.62,17500.93,44851.69,28208.78,28084.53,31794.72,33261.31,27260.84,31087.8,36635.18,32249.76,27785.56,30147.51,27672.35,29354.22,41290.65,22012.9,29600.21,36521.21,31212.88,38220.53,25423.66
7,,30444.44,31709.94,27739.49,33140.21,31430.67,37802.59,24427.28,29267.9,36292.27,26318.4,28970.33,35326.7,25745.32,38437.38,30093.92,30347.39,39964.93,27421.89,32173.34,21844.21,36380.67,42722.84,28806.13,16070.0,14550.33,33516.97,38056.86,36335.93,24826.25,26725.05,26888.11
8,,31283.08,24406.56,22075.24,29360.08,32555.86,38016.92,30012.52,20734.53,32248.96,35858.41,31008.85,32391.17,38132.94,27658.06,31361.55,25404.36,40816.58,25861.04,39228.17,33070.47,36286.86,31984.71,34332.76,22207.33,28234.3,34851.47,44951.46,24904.33,25853.94,36511.04,28171.87
9,,29740.72,29479.93,31102.6,27550.41,31620.85,17079.42,35633.9,23916.03,31373.55,27521.96,29968.04,29841.65,28705.63,35533.12,35513.41,29351.48,28514.07,30614.57,45377.29,27806.85,24184.3,21440.49,23017.0,23638.25,28045.15,29809.83,20123.39,30557.58,35084.79,39502.47,40313.67
