S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437,0.0,0.502759145915681
0.0,0.0,3.258096538021482,1.7582943569193055,0.0,1.0771270366636756
0.0,0.65452699004011,3.258096538021482,2.633004595715341,0.0,0.35774181558907503
0.0,0.377881807110741,3.258096538021482,2.0925875163976513,0.0,0.472608958414409
0.0,0.8168681484752253,3.258096538021482,3.2177133675810827,0.0,0.6022686836420772
0.0,0.501952389038364,3.258096538021482,2.4579690219447556,0.0,0.5994518402388692
0.0,0.9006985049344359,3.258096538021482,2.6950755800931967,0.15415067982725825,1.0546834084302936
0.0,0.0,3.258096538021482,2.6786773005947198,0.2876820724517809,0.6966697421830438
0.0,0.31230994944006574,3.258096538021482,2.1349141828658853,0.4054651081081644,0.21499452975306743
0.0,0.20344690340421548,3.258096538021482,1.514815507090094,0.5108256237659906,0.480433694464182
0.0,0.0,3.258096538021482,4.5752575764054235,0.6061358035703155,0.4763766341444518
0.0,0.06546823221148168,3.258096538021482,2.224763353236239,0.6931471805599453,0.13127887529465704
