RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.0,0.0,0.0,0.0,0.461911479672523,0.4213499186481877,2.901484336425532,0.0,0.42174880411686994,0.0,0.0,0.0,0.013271316581680882,0.04274154837727106,1.3846926491200766,0.0,2.4415534531016654,0.04274154837727106,0.16155210093267158
0.0,0.0,0.0,0.060067074658854636,0.0,0.0,0.3863609267981219,4.085693090100779,0.0,1.7590615293363618,0.0,0.18315735134260847,0.0,0.08817995194748733,0.038548670117235125,1.0686179905492748,0.0,0.0,0.038548670117235125,1.0716187871911882
0.0,0.13013611328800506,0.0,0.055445326074810675,0.0,0.0,0.3501031787754985,1.0026651650007474,0.0,1.2450641550973756,0.0,0.2456034875952548,0.0,0.0,0.03433813758089155,1.3716282431274167,0.0,0.6271899293262164,0.03433813758089155,0.7097501666935376
0.0,0.4686991581456993,0.0,0.0,0.0,0.5721776879967432,0.3124811869859139,2.4499074681447706,0.0,2.8430681239406033,0.0,0.3470157388023825,0.0,0.1151938002984125,0.03010980147137047,0.6540640951980843,0.0,0.0,0.03010980147137047,0.49579163456406833
0.0,0.8047997653405848,0.0,0.10117654200733088,0.0,0.49242229455383435,0.27338826119463594,1.7471020917888316,0.0,3.145725141205748,0.0,0.038069073987713406,0.0,0.0,0.025863510589919297,0.9543663420915767,0.0,0.1136879081715349,0.025863510589919297,1.251757703931498
0.0,0.4792435679728937,0.0,0.0,0.0,0.0,0.23270468455819335,2.6524740470367676,0.0,0.9161538511790281,0.0,0.1574150090002479,0.0,0.0,0.021599111803461798,1.2638775919447698,0.0,1.8358297855050698,0.021599111803461798,0.2949308408472867
0.0,0.13938324711038413,0.0,0.14603331081755191,0.0,0.12019028357533218,0.19029550263309924,0.9201808054585374,0.0,1.1642971610274395,0.0,0.3898413045363005,0.0,0.0,0.017316450011460875,0.3981613856497097,0.0,0.0,0.017316450011460875,0.9527066436038414
0.0,0.7427354970040115,0.0,0.0,0.0,0.3063387587091369,0.1460078224319825,2.0537106928107427,0.0,1.4079763901421263,0.0,0.0,0.0,0.7053562774025269,0.0130153681120703,0.6419357869888673,0.0,0.6782510906837008,0.0130153681120703,0.11329214331580162
0.0,0.0,0.0,0.338627163995721,0.0,0.0,0.09966748517328153,0.14602164815732266,0.0,0.0,0.0,0.0,0.0,0.0,0.008695706967553821,0.978835124982508,0.0,0.0,0.008695706967553821,0.0
0.0,0.805567962934798,0.0,0.0,0.0,0.0,0.05107492993641579,1.284599678980451,0.0,0.0,0.0,0.39462327319930046,0.0,0.0,0.00435730536895569,1.1833160503805118,0.0,2.0060067137019244,0.00435730536895569,1.6570320958195746
0.0,0.2962400668007791,0.0,0.05270124052408651,0.0,0.5296773264439811,0.0,3.4282395540218724,0.0,1.9214055062127828,0.0,0.3602266388392566,0.0,0.010920159924566006,0.0,0.14419807129619722,0.0,0.24167057467142744,0.0,0.925949900484114
