,Actual_last_5_vals,Mean_Simulation,Simulated_22,Simulated_3,Simulated_29,Simulated_4,Simulated_1,Simulated_28,Simulated_8,Simulated_16,Simulated_7,Simulated_19,Simulated_18,Simulated_17,Simulated_5,Simulated_6,Simulated_25,Simulated_2,Simulated_20,Simulated_15,Simulated_27,Simulated_12,Simulated_26,Simulated_23,Simulated_21,Simulated_14,Simulated_10,Simulated_0,Simulated_24,Simulated_13,Simulated_9,Simulated_11
0,17359.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17360.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,17362.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17363.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,17365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93,14992.93
6,,15156.97,15367.12,14861.44,15828.73,15210.37,14770.04,13717.71,16561.52,13827.17,14993.31,15606.76,13815.1,14459.82,14446.41,11820.07,12288.03,15039.51,15937.13,14746.05,15817.88,15218.87,18513.27,18129.29,14417.52,16376.36,17381.47,15127.15,16242.69,14773.19,17843.22,11571.93
7,,14873.63,15837.9,16294.03,16224.27,14927.6,15549.05,15257.24,16264.23,15839.57,15036.62,12393.26,14604.48,13894.44,13923.81,14951.82,15300.6,15736.46,15606.96,15349.5,12113.4,15619.55,14266.62,13389.56,13457.99,15940.15,12037.77,11058.73,16583.33,14583.87,16046.4,18119.63
8,,14606.95,14716.12,15254.17,15891.99,13629.29,14588.11,13954.44,15519.2,15516.23,13874.79,14505.32,14551.49,15558.29,15245.12,11924.58,17650.0,13610.33,14769.11,15171.65,16046.78,14320.27,13295.4,13716.1,13288.15,14230.97,13356.8,16571.97,14103.91,15367.19,14219.15,13761.62
9,,15046.16,12873.52,15541.62,15120.2,14380.63,13904.92,15339.62,16142.48,15108.93,16244.68,17213.82,18477.47,13917.62,15884.34,16075.24,13945.99,13505.77,17007.05,14723.55,16826.3,14069.53,14779.24,12997.42,14338.22,15519.25,18366.04,12858.89,15755.04,15355.11,12562.65,12549.7
10,,14760.34,15496.41,15012.98,16516.41,16269.35,11791.63,13126.75,15843.81,13739.74,12747.86,15593.3,13712.93,13421.79,12902.19,13649.22,15391.54,13864.49,14287.32,16951.62,15575.97,18912.66,13994.68,15214.47,14738.2,17678.38,15761.14,15359.48,11664.14,12438.78,16779.3,14373.75
11,,15084.13,16207.12,14951.88,14145.81,14185.15,15742.08,15446.9,15317.72,14628.58,16548.57,13434.65,13584.64,14693.2,16668.64,15332.67,14169.97,14806.29,14631.33,19562.75,14471.55,15338.81,16527.5,14023.39,12951.32,16617.68,13773.13,16676.53,13293.5,16127.69,15947.27,12717.45
12,,14370.96,14505.0,13102.65,11610.04,14511.36,14790.77,12291.9,15551.21,13349.52,15714.65,14184.34,14612.33,17033.41,17676.48,12215.11,13953.66,16272.5,13658.42,14500.66,11726.46,14668.81,14875.08,13202.3,16133.12,13641.52,16073.81,14853.98,13332.66,16328.25,13843.75,12915.01
13,,15399.14,14491.08,14997.73,15555.92,14124.77,15926.7,15672.28,15080.43,14048.78,15382.99,13978.33,15284.97,15710.73,16436.23,15632.72,16703.22,13900.79,14978.74,17325.07,15743.21,16958.92,11005.72,15344.1,12707.69,17594.18,15682.07,16343.07,14625.15,15523.88,18864.79,16350.08
14,,15078.75,14056.41,15505.22,16499.6,14183.34,14514.21,14825.99,16074.68,15027.71,14002.88,12546.77,13430.73,14020.96,13739.68,13504.15,18280.38,17864.97,16455.73,16238.13,13542.52,14695.22,15165.45,14586.7,17642.1,16811.47,15418.36,13614.42,13769.95,17255.37,14546.24,14543.09
15,,15453.68,17429.28,15198.1,15748.64,14949.52,15006.79,13928.44,15616.4,13242.16,15852.92,15693.4,15174.76,18652.33,15129.89,13288.66,15437.65,16236.39,16440.25,15306.55,15657.54,13832.72,15058.77,13543.86,14708.71,17853.33,12951.53,16077.28,16102.82,16687.93,16010.21,16793.42
16,,15220.4,15337.91,15674.76,15315.14,17434.39,17603.8,14572.26,14195.6,14791.98,14841.32,12383.17,15183.22,14967.69,14770.19,14755.2,15602.24,17056.78,14426.75,14495.52,15176.39,12679.07,15398.19,14981.85,15638.02,18713.55,16745.78,15303.02,14258.74,17529.08,14379.29,12401.21
