S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.583496308781699,5.905965091877481,5.1647859739235145,5.623524564790877,5.953243334287785,6.198847681621536,1.9459101490553132,2.218394196647229,2.5649493574615367,3.5535918260069694,6.040254711277414,5.778379256897303,3.8918202981106265,3.9342304055250064
5.575949103146316,6.011818609430596,5.170483995038151,4.99045464954657,5.948034989180646,6.808485661143216,1.9459101490553132,0.5076613196448623,2.4849066497880004,2.1751610022117034,6.059123195581797,6.049645234057723,3.828641396489095,3.77012343987575
5.572154032177765,5.7569182839187905,5.176149732573829,6.316898565533969,5.953243334287785,6.414127602048092,1.9459101490553132,0.9268346386736781,2.3978952727983707,3.8574118205061168,6.0844994130751715,5.251747190790685,3.828641396489095,3.917636443449666
5.796057750765372,5.468372291739541,5.817111159963204,5.714451204226672,6.313548046277095,6.3993883507181435,1.9459101490553132,2.4482557080478746,2.70805020110221,3.4221347074205006,6.293419278846481,5.654026759739105,4.1588830833596715,3.8240002339047976
5.796057750765372,6.331579267690874,5.814130531825066,5.433225497581113,6.274762021241939,6.791312751830214,1.9459101490553132,1.6459739551423813,2.70805020110221,3.1636271457162013,5.700443573390687,5.4232548570163,4.1588830833596715,4.171127084365967
5.84354441703136,5.148922887081546,5.814130531825066,5.24460103221285,6.272877006546167,5.808349545446446,1.9459101490553132,1.5969369204515664,2.8903717578961645,4.095716980097686,5.707110264748875,5.417040325569396,4.1588830833596715,3.9382641181403835
5.8377304471659395,5.373608908620781,5.814130531825066,5.186937867059834,6.269096283706261,6.888059283381198,1.9459101490553132,1.9404019871846763,2.5649493574615367,3.380280198744549,5.697093486505405,5.832921248372664,4.174387269895637,3.8180997325343253
5.834810737062605,6.377144271688122,5.817111159963204,5.680303976539899,6.285998094508865,5.166107546634915,1.9459101490553132,3.051201274921162,2.302585092994046,3.2928672596745776,5.697093486505405,6.15486811751885,4.189654742026425,3.460535637323514
5.834810737062605,4.841107301883503,5.817111159963204,5.792786373645248,6.306275286948016,7.17192490660903,1.9459101490553132,2.7983416486465362,2.6390573296152584,3.2793743403615787,5.723585101952381,5.305459972012528,4.189654742026425,4.411587561494195
5.8377304471659395,6.327585838145568,5.820082930352362,5.658294030403597,6.333279628139691,5.840777397861814,1.9459101490553132,2.251193368203552,2.0794415416798357,4.827339465215644,5.703782474656201,5.396536933455025,4.248495242049359,4.008424322050604
