S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.360131025001727,5.814130531825066,6.308779300794994,6.311734809152915,5.551970547277241,1.9459101490553132,2.961075426757662,2.833213344056216,3.2671505959484812,5.700443573390687,5.956103430652108,4.248495242049359,4.492237326671066
5.783825182329737,5.557656040891123,5.811140992976701,5.706887954264597,6.302618975744905,5.946383174074873,1.9459101490553132,4.3866247183136835,2.9444389791664403,3.928457041387643,5.69035945432406,6.112284640536504,4.248495242049359,4.359550387349202
5.7745515455444085,5.815264683633487,5.811140992976701,4.633294383664611,6.313548046277095,6.474251433529319,1.9459101490553132,1.6512301918248349,2.995732273553991,4.0301703604493655,5.680172609017068,6.13659421797076,4.2626798770413155,3.819869096271518
5.755742213586912,5.9838353534878035,5.811140992976701,5.741340715662591,6.3080984415095305,6.369224887632895,1.791759469228055,1.751324351352718,2.995732273553991,2.090818031515031,5.631211781821365,5.873654570523366,4.23410650459726,3.9233831114356463
5.765191102784844,5.522416115842936,5.811140992976701,6.072687734278985,6.298949246855942,4.844539605847618,1.791759469228055,2.3682143619585503,3.091042453358316,3.5120761478740143,5.634789603169249,6.262101890210212,4.23410650459726,4.055826722045133
5.765191102784844,6.145437780005274,5.811140992976701,5.251671976301703,6.298949246855942,6.989121738031761,1.791759469228055,3.185083485845443,2.772588722239781,4.122349903382859,5.66988092298052,6.28354414158216,4.23410650459726,3.882681768631311
5.75890177387728,6.787521992126357,5.808142489980444,4.995424579593529,6.278521424165844,5.360129931105196,1.791759469228055,2.9359480437557623,2.302585092994046,3.1797201465182443,5.6131281063880705,6.908249886849889,4.23410650459726,3.7090863814255344
5.7745515455444085,6.443808084547527,5.808142489980444,5.5881779205876505,6.278521424165844,5.794289299957689,1.791759469228055,2.216330589066179,2.4849066497880004,2.5212031610450296,5.616771097666572,5.604113042501519,4.23410650459726,3.8897232683666054
5.765191102784844,5.856642137532194,5.808142489980444,5.556207526001179,6.2878585601617845,6.179964639065577,1.791759469228055,3.1953464498895787,2.302585092994046,4.638095479137984,5.616771097666572,5.956736810987138,4.23410650459726,4.080097101819154
5.777652323222656,5.599524610395195,5.755742213586912,5.8047055507133045,6.3080984415095305,5.531194791657312,1.791759469228055,1.9388700017325433,2.3978952727983707,4.559262946482551,5.66988092298052,5.485229214936607,4.23410650459726,4.112155943551157
5.777652323222656,6.0855713120588275,5.755742213586912,4.956142488307179,6.3080984415095305,5.891525146731181,1.791759469228055,2.606475415681393,2.302585092994046,4.029536000845383,5.66988092298052,5.862388260513061,4.23410650459726,3.827636435208152
