RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.3302335552824744,3.1354942159291497,2.3056985046871072,3.784189633918261,2.903972235646819,5.181783550292085,5.348397882660482,3.044522437723423,2.3329763102490357,0.0,1.9902711651025058
3.367295829986474,2.989165142499221,3.1354942159291497,2.7995348114636203,3.784189633918261,4.324790578073898,5.181783550292085,1.965714654465654,3.044522437723423,2.702284484341364,0.0,0.0
3.367295829986474,3.4886762900316923,3.1354942159291497,1.7128354273675932,3.784189633918261,3.1139357045301237,5.181783550292085,5.062673173999273,3.044522437723423,2.104985658094403,0.0,0.907452207931714
3.367295829986474,3.137397582829468,3.1354942159291497,2.404460793234348,3.784189633918261,2.276392497894297,5.181783550292085,2.760514755865051,3.044522437723423,2.045000992657842,0.0,0.38117330734889887
3.367295829986474,2.838592905395574,3.1354942159291497,3.711635171599867,3.784189633918261,2.591388383429225,5.181783550292085,4.71127200340476,3.044522437723423,2.4193603298979,0.0,2.6754110361897503
3.367295829986474,3.5288122305937533,3.1354942159291497,2.186713068036009,3.784189633918261,5.56376353344691,5.181783550292085,4.479470068561006,3.044522437723423,1.704008554670116,0.0,0.8200040476801874
3.367295829986474,3.37363659526553,3.1354942159291497,2.943952151051456,3.784189633918261,3.191186122234823,5.181783550292085,3.425007637846634,3.044522437723423,1.4947151726717551,0.0,1.3703543863233476
3.367295829986474,3.2493470586646933,3.1354942159291497,4.037921296681425,3.784189633918261,2.920250027822801,5.181783550292085,2.057792192564838,3.044522437723423,3.4047745590618255,0.0,0.0
3.367295829986474,2.9866810454992776,3.1354942159291497,2.85023999957702,3.784189633918261,3.127190482761516,5.181783550292085,2.02653753898466,3.044522437723423,4.060109591349141,0.0,1.757368526118965
3.367295829986474,3.286391283262822,3.1354942159291497,1.8243452275223269,3.784189633918261,0.98646526960815,5.181783550292085,2.289300828111055,3.044522437723423,2.263636098673602,0.0,0.0
3.367295829986474,2.8752219789431974,3.1354942159291497,2.584464969758817,3.784189633918261,2.924290133237768,5.181783550292085,4.649366164220236,3.044522437723423,2.1876292739528975,0.0,2.4794767150812875
