RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.2213065757711092,3.1354942159291497,2.5303576481378562,3.784189633918261,3.1506115414840274,5.181783550292085,3.5229343997453917,3.044522437723423,2.3890504800855394,0.0,1.1165674294446044
3.367295829986474,3.052724715181331,3.1354942159291497,2.930166255681314,3.784189633918261,2.2041134940470912,5.181783550292085,3.61133297018651,3.044522437723423,2.072491379250942,0.0,0.742882504352302
3.367295829986474,3.747235314391769,3.1354942159291497,2.286119856979292,3.784189633918261,2.6633847454613426,5.181783550292085,1.6292597920083127,3.044522437723423,3.129420483471402,0.0,1.189624473105188
3.367295829986474,4.170729675473072,3.1354942159291497,3.5467135705804154,3.784189633918261,2.9307801981245762,5.181783550292085,2.0675297440544007,3.044522437723423,2.729118573545818,0.0,2.9064592233126447
3.367295829986474,3.66989167773835,3.1354942159291497,2.5274345082738376,3.784189633918261,2.176034772746168,5.181783550292085,2.7079091269271682,3.044522437723423,2.2106586831659016,0.0,0.0
3.367295829986474,3.291906777039715,3.1354942159291497,2.7505504066811493,3.784189633918261,2.417776981630432,5.181783550292085,2.0552747778885005,3.044522437723423,2.59137010679064,0.0,1.0161906997127983
3.367295829986474,2.6945586804046724,3.1354942159291497,2.849842765869774,3.784189633918261,4.08425085455703,5.181783550292085,2.96028020072609,3.044522437723423,3.27622662819973,0.0,0.5967577712744027
3.367295829986474,3.799884067577917,3.1354942159291497,2.2100314741057017,3.784189633918261,3.057396994973291,5.181783550292085,3.6188962846158983,3.044522437723423,1.5073189187330303,0.0,2.5911591308248445
3.367295829986474,3.113586432465495,3.1354942159291497,2.266632410578814,3.784189633918261,3.1732255542873418,5.181783550292085,5.422376743159587,3.044522437723423,2.406289193652003,0.0,1.4907106531824879
3.367295829986474,3.565275985075054,3.1354942159291497,2.426358258998557,3.784189633918261,3.024203122513903,5.181783550292085,4.978711973300074,3.044522437723423,2.4809729759004937,0.0,0.0
3.367295829986474,2.874231523335154,3.1354942159291497,1.4920196376251587,3.784189633918261,3.4696445880799844,5.181783550292085,6.07663151097483,3.044522437723423,2.8047358792891983,0.0,0.8758448555386401
3.367295829986474,3.476460024056367,3.1354942159291497,1.6261342518929003,3.784189633918261,3.223020970069507,5.181783550292085,3.97519584405863,3.044522437723423,2.5463420730232325,0.0,0.0
