S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.972683517164138,5.814130531825066,5.24251243811991,6.311734809152915,6.357610844854725,1.9459101490553132,3.97894822329065,2.833213344056216,3.2472382484753934,5.700443573390687,5.556832887306661,4.248495242049359,4.18626533835139
5.783825182329737,5.621276049744101,5.811140992976701,5.012492308056262,6.302618975744905,5.647327481983101,1.9459101490553132,0.9855545566301962,2.9444389791664403,1.9881225383707197,5.69035945432406,6.134336150796101,4.248495242049359,3.752315218906842
5.7745515455444085,5.01082584212518,5.811140992976701,5.906826519733611,6.313548046277095,6.507450013817679,1.9459101490553132,2.7257514960609726,2.995732273553991,4.062637891080248,5.680172609017068,6.060697462079952,4.2626798770413155,3.6737641761427273
5.755742213586912,6.3124227814020335,5.811140992976701,5.902186874190998,6.3080984415095305,5.77207993105838,1.791759469228055,1.0604684441623695,2.995732273553991,3.481033476341463,5.631211781821365,5.344549077134741,4.23410650459726,4.3994630247321105
5.765191102784844,5.826014222980851,5.811140992976701,5.184450967954263,6.298949246855942,6.162816305667123,1.791759469228055,2.7665386665326093,3.091042453358316,3.20026031317136,5.634789603169249,5.114631952980805,4.23410650459726,3.2346821382477047
5.765191102784844,5.815747696444611,5.811140992976701,5.938963042167691,6.298949246855942,5.97418678711239,1.791759469228055,0.0,2.772588722239781,2.9077968745395535,5.66988092298052,5.488683723732753,4.23410650459726,4.596939346179157
5.75890177387728,6.13317121324803,5.808142489980444,5.570955244332373,6.278521424165844,6.604865274137727,1.791759469228055,2.732266393063407,2.302585092994046,3.777253219216625,5.6131281063880705,5.742141877951131,4.23410650459726,3.613428346541372
5.7745515455444085,6.157652284677612,5.808142489980444,5.861172092613395,6.278521424165844,6.177084438622503,1.791759469228055,1.9968188489384868,2.4849066497880004,2.704259985701819,5.616771097666572,6.628719712760749,4.23410650459726,3.285977940405371
5.765191102784844,4.847492957033844,5.808142489980444,5.392293631408637,6.2878585601617845,6.2602459691857515,1.791759469228055,2.1468314754253095,2.302585092994046,3.135548277666759,5.616771097666572,6.52582874079514,4.23410650459726,3.675628325455563
5.777652323222656,4.852320300955286,5.755742213586912,6.765272454368105,6.3080984415095305,6.431097988763434,1.791759469228055,2.4090722345157745,2.3978952727983707,1.68188771830811,5.66988092298052,6.40107574103291,4.23410650459726,4.063129945268785
5.777652323222656,5.973827867071802,5.755742213586912,5.172464302648798,6.3080984415095305,6.160172316061108,1.791759469228055,2.380009730927255,2.302585092994046,3.4218553243590715,5.66988092298052,5.868177346732711,4.23410650459726,2.958315745409335
