S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.46110973671696,5.814130531825066,5.378440688658137,6.311734809152915,5.699704847131244,1.9459101490553132,1.5387449453724922,2.833213344056216,2.5935985327907787,5.700443573390687,5.947822073112503,4.248495242049359,3.8858243595522435
5.783825182329737,5.4824256059382455,5.811140992976701,5.180792965984463,6.302618975744905,6.298484086686651,1.9459101490553132,2.0732324717783044,2.9444389791664403,4.5451829758685305,5.69035945432406,6.626761011155428,4.248495242049359,3.8953853822242253
5.7745515455444085,5.490627944566485,5.811140992976701,5.4600595540988275,6.313548046277095,6.278402653798563,1.9459101490553132,3.4145285070285274,2.995732273553991,3.2705030694560984,5.680172609017068,5.877177586105274,4.2626798770413155,3.7895118290949084
5.755742213586912,6.587875346375458,5.811140992976701,6.053037675112131,6.3080984415095305,6.507754208548498,1.791759469228055,1.0340334634546968,2.995732273553991,3.8559198645555197,5.631211781821365,6.051374021498552,4.23410650459726,4.152406279558092
5.765191102784844,6.649038602036514,5.811140992976701,6.283480941957806,6.298949246855942,6.7095652301503215,1.791759469228055,2.34356469709244,3.091042453358316,4.755661171594016,5.634789603169249,6.3275728711959385,4.23410650459726,3.9445731379779674
5.765191102784844,5.332529156731138,5.811140992976701,5.370268777945107,6.298949246855942,5.484089013220773,1.791759469228055,3.2291171013738116,2.772588722239781,3.0193103347759975,5.66988092298052,5.6056920372345385,4.23410650459726,3.515533960256223
5.75890177387728,5.567152365729136,5.808142489980444,5.8696561214682195,6.278521424165844,6.344129848232768,1.791759469228055,2.323450889922672,2.302585092994046,4.050009250924454,5.6131281063880705,5.811401996256313,4.23410650459726,3.818863670440738
5.7745515455444085,6.20991013363873,5.808142489980444,5.410311386599535,6.278521424165844,5.770937456465525,1.791759469228055,2.206319328427962,2.4849066497880004,3.148588360347954,5.616771097666572,6.782803979958945,4.23410650459726,3.7887174184244006
5.765191102784844,5.328536509525749,5.808142489980444,5.0958993677642885,6.2878585601617845,5.779295971074193,1.791759469228055,2.240538792223251,2.302585092994046,2.9092325632730756,5.616771097666572,5.68865183273542,4.23410650459726,3.6862854130879197
5.777652323222656,5.898294118334494,5.755742213586912,5.829431501183941,6.3080984415095305,6.292289716481588,1.791759469228055,3.1080554364906243,2.3978952727983707,2.7201127100132485,5.66988092298052,5.581702905937713,4.23410650459726,3.5975413411832133
5.777652323222656,6.529731424107282,5.755742213586912,4.985527479411919,6.3080984415095305,6.052673442414667,1.791759469228055,3.911466811051962,2.302585092994046,3.213956774354549,5.66988092298052,6.741295630188281,4.23410650459726,3.816437181864541
