S1213_Actual,S1213_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1155_Actual,S1155_Simulated
5.840641657373398,5.905965091877481,5.823045895483019,5.623524564790877,6.327936783729195,6.198847681621536,1.9459101490553132,2.218394196647229,2.772588722239781,3.5535918260069694,5.717027701406222,5.778379256897303,4.248495242049359,3.9342304055250064
5.786897381366708,5.3866485042640555,5.814130531825066,6.017798470230085,6.311734809152915,5.626293075555052,1.9459101490553132,3.883930414161821,2.833213344056216,3.657968978448888,5.700443573390687,6.518771787140612,4.248495242049359,3.499011891046466
5.783825182329737,5.705755614688828,5.811140992976701,5.23672374131065,6.302618975744905,6.532852452949441,1.9459101490553132,1.971683335873861,2.9444389791664403,3.5795808471477444,5.69035945432406,5.904137598347389,4.248495242049359,4.478111342374101
5.7745515455444085,6.265732404684756,5.811140992976701,5.2536282835040575,6.313548046277095,5.899176209079046,1.9459101490553132,2.956954411755425,2.995732273553991,2.4034776466032914,5.680172609017068,6.389909923281386,4.2626798770413155,3.752829298528597
5.755742213586912,6.142755594604238,5.811140992976701,5.131946410315743,6.3080984415095305,5.886372488116567,1.791759469228055,1.2397249268352617,2.995732273553991,4.097146603886468,5.631211781821365,6.101937435594456,4.23410650459726,4.240417273659205
5.765191102784844,6.4050571494316495,5.811140992976701,6.037656288737998,6.298949246855942,6.240061878419055,1.791759469228055,3.4501384393632204,3.091042453358316,3.7041401584573714,5.634789603169249,5.313449994653366,4.23410650459726,3.6064966518682002
5.765191102784844,5.599368116512229,5.811140992976701,5.875886874948595,6.298949246855942,5.542182826442229,1.791759469228055,2.405414822071223,2.772588722239781,2.720023248460425,5.66988092298052,6.169433608844635,4.23410650459726,3.8802657965176097
5.75890177387728,6.2851432306977335,5.808142489980444,5.771293247978943,6.278521424165844,6.372667939737067,1.791759469228055,2.4461757567219107,2.302585092994046,4.601399774928318,5.6131281063880705,6.214602753868854,4.23410650459726,4.46963148925663
5.7745515455444085,6.118130153489248,5.808142489980444,6.009682789149423,6.278521424165844,5.99385630715595,1.791759469228055,2.695534871424311,2.4849066497880004,2.887721900977177,5.616771097666572,6.404198111663757,4.23410650459726,3.8921078366988784
5.765191102784844,5.005786811210309,5.808142489980444,5.693146163562628,6.2878585601617845,5.657046449595118,1.791759469228055,3.164681898421076,2.302585092994046,4.285156039834417,5.616771097666572,5.414797910478133,4.23410650459726,3.7314753351696366
5.777652323222656,6.347942032115491,5.755742213586912,5.1182993846798,6.3080984415095305,6.935153824787396,1.791759469228055,1.517970061472069,2.3978952727983707,4.024273394443654,5.66988092298052,5.201191963058294,4.23410650459726,4.49311245555572
5.777652323222656,5.06459871438575,5.755742213586912,5.757580737687619,6.3080984415095305,6.516011354271942,1.791759469228055,1.6204077060932485,2.302585092994046,3.618367981177532,5.66988092298052,6.140225852753837,4.23410650459726,3.52326588336524
