S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated
0.0,1.528042598680665,0.6931471805599453,0.9419256201061317
0.0,1.7528842877599038,0.6931471805599453,1.6155020724546156
0.0,2.8981351079554614,0.6931471805599453,0.5963380701232384
0.0,0.9003281647928907,0.6931471805599453,1.489810693659458
0.0,1.8516412454581506,0.6931471805599453,0.607853643014816
0.0,2.293663333071463,0.6931471805599453,0.5275811971181741
0.0,0.3730275242051897,0.6931471805599453,0.0
0.0,1.682455442741151,0.6931471805599453,0.570898780100537
0.0,1.2479247243318246,0.6931471805599453,0.272102497763972
0.0,2.5674251226345213,0.6931471805599453,0.498278760940664
0.0,1.855496937548243,0.6931471805599453,1.0074291494532093
0.0,0.9986573058418594,0.0,0.8941923629497005
