DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1481_Actual,S1481_Simulated
3.258096538021482,2.5129296442372437,0.0,0.502759145915681
3.258096538021482,3.0881054800497405,0.0,0.5718762126359427
3.258096538021482,1.9990149303010543,0.0,1.127768951431114
3.258096538021482,2.2371342097689264,0.0,0.03678360440409578
3.258096538021482,2.4014374057325636,0.0,0.08746795713289102
3.258096538021482,1.5761295302997644,0.0,0.0
3.258096538021482,1.5619727661104044,0.15415067982725825,0.0
3.258096538021482,2.675019692957652,0.2876820724517809,0.7102134796369722
3.258096538021482,1.9472317028059751,0.4054651081081644,0.0
3.258096538021482,3.6759115224285077,0.5108256237659906,0.13491682033722696
3.258096538021482,2.0624936847665376,0.6061358035703155,0.0
3.258096538021482,2.9472179630244955,0.6931471805599453,0.8740924874372092
